"D55_H041_T1_20190110"	"D55_H041_T1_20180201"	"D60_H041_T1_20180208"	"D6_H041_T1_20180131"	"D55_PMN_H041_T0_20180201"	"D55_PMN_H041_T0_20190110"	"D60_PMN_H041_T0_20180208"	"D60_PMN_H041_T0_20181212"	"D6_PMN_H041_T0_20180131"	"D55_PMN_H041_T1_20180201"	"D55_PMN_H041_T1_20190110"	"D60_PMN_H041_T1_20181212"	"D6_PMN_H041_T1_20180131"	"D55_130_T1_20181106"	"D55_130_T1_20180201"	"D60_130_T1_20181113"	"D60_130_T1_20180208"	"D6_130_T1_20181108"	"D6_130_T1_20180131"	"D55_PMN_130_T0_20180201"	"D55_PMN_130_T0_20181106"	"D60_PMN_130_T0_20180208"	"D60_PMN_130_T0_20181113"	"D6_PMN_130_T0_20180131"	"D6_PMN_130_T0_20181108"	"D55_PMN_130_T1_20180201"	"D55_PMN_130_T1_20181106"	"D60_PMN_130_T1_20180208"	"D6_PMN_130_T1_20180131"	"D6_PMN_130_T1_20181108"	"D55_3X130_T1_20190129"	"D55_3X130_T1_20180201"	"D60_3X130_T1_20190305"	"D60_3X130_T1_20180208"	"D6_3X130_T1_20180802"	"D55_PMN_3X130_T0_20180201"	"D55_PMN_3X130_T0_20190129"	"D60_PMN_3X130_T0_20180208"	"D60_PMN_3X130_T0_20190305"	"D6_PMN_3X130_T0_20180802"	"D6_PMN_3X130_T0_20190307"	"D55_PMN_3X130_T1_20190129"	"D60_PMN_3X130_T1_20180208"	"D60_PMN_3X130_T1_20190305"	"D6_PMN_3X130_T1_20180802"	"D6_PMN_3X130_T1_20190307"
"NGO0183"	8.43610968853153	8.8442439868829	9.32645985145133	8.96538688805434	7.89968210598043	7.56666647603095	8.22900145037815	7.12397686905109	7.48880579792632	8.17405799554666	7.87688744128991	7.30134332802387	8.16598671149565	9.13045742234694	8.96009200924301	9.32068672947025	9.57525875393848	8.4345151490736	9.06805350406506	8.19864563086588	7.45070982264697	8.86262145842129	6.79598740533883	8.20292357503324	7.46395654774981	8.85605098318153	7.69992724505877	8.82003847158847	8.62959132520553	8.02435309413723	10.2862121572779	9.18632525387477	8.88247923003382	9.72119137424312	8.68239731681405	7.87567684165184	9.35796510156857	8.6192764495527	7.61725831205115	7.18374793435438	7.05178819676799	10.3187478642355	8.74701784025534	8.04297256952137	8.14979883563051	8.17409298439084
"NGO0184"	9.52780657994813	9.54109560244393	9.6913485049376	9.91166482798149	9.80479388464972	9.4406489553935	9.614761764116	9.51944052586713	9.72234868420113	9.67496813463	9.68207626385827	9.84052086391866	9.97114507385093	10.1452522011023	9.99176427018299	10.0398966236826	9.98816207782234	9.8875940347452	10.2787956728174	9.72334822881315	9.48293619538707	9.80988031227862	9.36585484967802	9.74185993660966	9.76383811996621	10.2846494558183	9.63794674975501	9.76369289912141	9.6955321193381	9.83868806570637	10.2163515612936	9.98627373892487	10.1093085980033	10.1403342459532	9.73585267010974	9.52945114936807	9.95494417625229	9.99293536882783	9.68134381003425	9.25893985122097	9.85389367644373	10.620787179601	9.82084345031661	10.2396553726907	9.46584362299931	10.255535124841
"NGO0185"	10.1744452791288	10.2903609231541	10.24030776178	10.4339542150378	9.60533628629605	9.55219288614088	9.91890379088974	9.30395920950777	9.52825041964072	10.1257574675778	10.281431518071	10.2196956639177	10.1556735051767	10.5683820320247	10.4846652450058	10.5143696094299	10.638156705171	10.0301970175704	10.7505463420154	9.59821203826519	8.71695623065277	10.126165423404	9.38855847644887	9.15959386177347	9.61728287622044	10.3985505568791	9.95948231014712	10.1251240240664	10.1343640194591	10.2336663778021	10.6001880866938	10.7975209891763	10.5769083051598	10.7402525422399	10.7749368662044	9.68138180668752	9.98508053294176	10.069877843325	9.72557538440689	9.64379831053303	9.96045323233071	11.0324908939491	10.201711044219	10.7566245231528	10.2523704497329	10.6350635155241
"NGO0186"	15.6356271785611	16.0424537836621	15.7228242922817	16.0849584610847	12.3432890815078	13.2205499903473	12.9187406629079	12.9666471878539	13.5635136747098	13.267009075173	14.8652264139547	14.7511855373762	13.1982656643454	15.1397662047511	15.8307355294096	15.2403130171881	15.4067761499008	15.4896536021668	16.0380614935372	13.0376181291911	13.3878415600218	13.5566014435916	13.6481975027664	13.1941072851052	13.6199509200605	14.1883482739657	14.3224512979273	14.0208913000879	14.0992900665727	14.8110026017147	15.6429654743376	16.4380299696496	15.1332569230691	16.0139558169374	16.6342997588026	13.3285647720985	12.9954622390736	13.4643396419704	13.5533896697415	13.7499289366395	12.9195812657018	14.778630654802	13.959256981785	14.6046810239088	14.4124934652087	14.413067634935
"NGO0187"	9.43837753602638	8.73302969835073	8.81779700261498	8.96152870619231	8.66964495158161	8.61168978046517	8.34717787164051	8.40634170067377	8.16835897665474	8.37815751139591	8.45174726148845	8.29747999212229	7.80020611519138	8.97517209348397	9.04920359152143	9.42826714360804	9.07126205781243	9.46175946545129	8.91413133399759	8.56784253322683	8.3065266701179	8.5738127640883	8.79586317399367	8.12065999184833	8.74857811732929	8.29100004657735	8.12278620316371	8.48072581969641	8.07494153191776	8.2893480865984	9.80746736232609	9.04384735177063	9.65187236047051	9.37223465364642	9.57641868781207	8.26626606414986	8.90875180635106	8.36794649322209	9.32653460780212	8.65294928457201	9.05979196085903	8.73196613109289	8.6553430094563	8.10084234395773	8.37486518839201	8.27364624848803
"NGO0188"	12.3382947607672	12.5698269207981	12.0563703966724	12.7613552279471	12.1135870075219	12.3678376852818	12.2847221457993	11.3525039205871	12.3460039515742	11.9454671236884	12.302416211006	11.7088093735654	12.041409655778	12.4332060815098	13.0818199494257	12.5828188721443	12.3695858210794	11.6084072185002	13.2342736823943	12.3491834952613	11.5783721899696	12.5874172603812	12.2246869192921	11.9418095987383	12.3486119927034	12.1287501132455	12.1118794374167	12.2222142157578	12.7332411733335	12.1439817096824	12.6475719404786	13.0894464134725	12.6281572606102	12.7261685180065	12.6637782285888	12.3162098293863	12.0311198662133	12.6574794441141	12.4533530091417	12.6432323757834	12.2260784413513	12.4047403579214	12.1474104311696	12.4714606533505	12.2566938951122	12.2164971633732
"NGO0189"	12.9867797529046	13.0865389004528	13.0187667811021	12.9181698795803	13.5620515018767	13.5477104862955	13.5936832071518	13.7713371528009	13.7768803758105	13.1345445485057	13.3968284750198	13.5227135910385	13.2476203137866	13.5048825187223	13.4312179093134	13.2942961383354	13.2948827949226	13.6146132095091	13.3562852015262	13.8745249795799	14.3160299663408	13.7618107231244	14.0598195516465	14.0667247192106	14.059018995743	13.4867462765701	13.8623320751108	13.7884464217481	13.7991286956201	13.5985373127179	13.2157256499001	13.391327825943	12.9850252452145	13.2238625208057	13.4818971618313	13.6730915139001	13.645448385591	14.3078671905406	13.9912132641354	14.2279053645117	13.8718161583031	13.3397168699727	13.6596658812757	13.6829723029696	13.9113832852471	13.6396702382162
"NGO0190"	11.6497971541302	11.8262974916243	11.7187573093502	11.7698586686944	12.6294370675011	12.5097260724507	12.5964456054356	12.9054025658463	12.8392887271938	12.3982892853453	12.29309859848	12.4003179696824	12.4444365905321	12.2572923538076	12.1666256461929	11.9940301172727	12.0263520664916	12.3452328156355	12.2253083584881	12.938896393954	13.0243895730491	12.7588572160875	13.1425535089768	12.9050097206274	13.1065332270891	12.5118804989746	12.9293575916696	12.7358687474451	12.7655162235127	12.6137191774376	12.0582015866773	12.2224803644491	12.2313514835403	12.130215362082	12.3178116597428	12.7621591259316	12.7311114906138	13.2780098234629	13.0237102523445	13.0116024145631	13.0784172143934	12.2433323578861	12.725677929628	12.7029299382279	12.7735300727199	12.7564834378344
"NGO0191"	13.6431385917292	13.779433344027	12.9130812580901	13.7847500922252	14.8848447479956	15.4311073344191	14.88944345992	14.4793258191564	15.2483199753047	14.8277744113386	14.9020059220709	14.6610530883688	14.7619109371874	13.5390946559618	13.6419343694303	13.8243070131994	13.1671911706353	12.4929367125186	13.476142968975	14.0139535862067	13.0653741752252	14.6589930484657	14.182032641591	13.3305949909215	14.7481402870355	13.9406533728668	14.2182185844783	14.1313719572888	14.7580677639147	14.0179017609069	12.8752548381316	13.3827988051348	13.4523614347096	13.0074156303858	12.9122442135592	14.0343912215611	14.0735756472492	14.5983904474736	14.8968246868426	14.5958251895523	14.8768006047147	14.2332589064422	13.9608947255895	14.9624146859171	14.2052761437245	14.5707575760835
"NGO0195"	11.092880532762	10.6466072300747	10.9051076191607	10.8383293618231	11.295930597394	10.8932944282501	11.0740129815834	11.0473352969754	11.453726541648	11.0904508281721	10.7707997583063	10.7341281943151	11.091709527296	11.26518273816	10.4854058688052	11.1374649657181	10.6609981037324	11.3108264337877	10.6603732778748	10.9144685080125	11.3864770818724	10.6956381271674	10.8351706179605	10.9398848134025	10.8921258421982	10.6479087779963	10.4562466293755	10.8618695280278	10.7361121275666	10.4215995382293	11.0855971088912	10.4472149210843	11.4859187793106	10.7013841335637	10.2041051060078	11.3633418339861	11.1930562253784	10.7195178523036	11.0453084444657	10.7023795874702	11.3684723937718	10.5778968991724	10.7624629250497	10.9378256227661	10.6117080308461	10.9405150128967
"NGO0196"	10.7094181314948	10.4635829437593	10.615306774925	10.6643392934691	11.1219792244489	10.9949601733177	11.0385820118826	10.708571381179	11.2107867412292	11.1376263919962	10.7160569830885	10.5257970599324	10.9649208733006	10.4827688055465	10.1897567364432	10.4819022439627	10.4546832879063	10.0740378001203	10.4655961608534	10.9474017459663	10.8396492545887	10.7899693571423	10.519826859689	10.8525401070983	10.7135497153967	10.54707996839	10.0790769904866	10.7746230496752	10.8035120217289	9.92219662025449	10.6129779174747	10.150649723051	10.6627551841545	10.531497004061	9.98508586424232	11.1055369976475	10.9144832603667	10.7747339038323	10.8410451786315	10.4645056315039	11.0210669596697	10.460667036425	10.722284394593	10.6416470925234	10.5711486228734	10.6906798812539
"NGO0197"	9.91898865970289	10.1693823117743	10.0154585916751	10.2798077651458	10.0456721936258	10.1451485155196	10.200382843647	9.92380906790397	10.1324791129051	9.99515524039692	9.90908219499894	9.93693828121447	9.90230136048703	9.57116091096589	9.90581137877163	9.65468965672641	9.92445258040652	9.24269006837379	10.3179224921907	10.0204120718548	9.18690330451863	10.224683344113	9.72012589866057	10.1076997026674	9.71962224980423	9.64776837487403	9.913249151124	10.0600222649332	10.4281666581351	9.94899012418022	9.59261024063393	9.8937680839043	9.56784140885296	9.79695460690839	9.69409306895632	9.99148195823487	10.0718812434614	10.0290471635245	10.2742769591351	9.79870447844688	10.3572969898961	9.73258223637638	9.90500645600349	9.91241235304623	9.86177544740938	9.71836548989962
"NGO0198"	12.2280696977151	13.5114067177128	12.1214751638659	13.6337042300579	12.8995338622332	13.2158984124485	13.0000737191959	12.9162815687064	13.2246705025604	12.4098631961319	13.9759908361949	14.1472730104909	12.743040101066	13.017205290488	13.9197435294755	12.7483572948078	12.4068636908364	13.1515490645599	14.1703936734156	14.0784728958499	14.5271907073122	14.2322597719028	14.2550030549423	13.8483675952447	14.5990057725293	13.5273579222248	14.084795433984	13.5804243798043	13.8319214414832	14.0823599529603	12.3134459525025	13.7046378283908	11.773613606853	11.8437013643079	13.7098016308318	14.4809448784932	13.0521563802614	13.8410444613933	13.5422265521608	15.0577828300608	13.6351851382436	14.0733435135269	13.6746229720452	14.2919908383565	14.2830957172454	14.2722858349423
"NGO0199"	12.2461924909455	11.1981738180261	11.6865739868515	11.4035207312905	12.9880979210515	13.0744135702235	12.8392233557702	12.9942906119068	12.7328930628017	12.3761708207361	12.5016212938959	12.4802811367129	12.4014698086433	12.304309466008	11.3339943676214	11.9889065551693	11.819689794506	12.1187394602717	11.5242937466489	13.0918009573453	13.4428642236102	12.7929012759562	13.5746335342242	12.8809381505324	13.3907576923772	12.096818835586	12.4568479840522	12.5511202308288	12.2334785354351	11.6958691559982	12.0748261644965	11.2986303621129	12.1632091283576	11.5472717010609	11.271724310846	13.0156030431198	13.1835217098753	12.863128872765	13.3379087676756	13.14708696371	13.2229626545183	12.1952306046867	12.5212918347408	12.367198036095	12.5313571127917	12.2655564783418
"NGO0200"	15.55025438511	15.6511336454284	15.5476808655681	15.6220730858645	15.0161330317843	14.906562806323	14.9175323291427	15.178036762016	14.9364242205274	15.3263628170873	15.2886701904695	15.5085964106911	15.261800188164	15.3406918611014	15.4863765434575	15.0063150006243	15.1885481995165	15.6628756273074	15.4784121926092	15.1418872659464	15.413411643212	14.9553489385295	15.1717422301398	15.2464787391232	15.0944151050859	15.459369294992	15.4322377237821	15.0940634056134	15.1727567532947	15.5543708555313	15.2168871382934	15.5744488728865	15.3142425317045	15.513358592574	15.6565531972688	14.8932239875606	14.7612875783416	15.3143056580434	14.9851514704296	15.0653828732651	15.077493366158	14.8677115925892	15.2677332510229	15.2696182356314	15.1893351717829	15.3873353032228
"NGO0201"	6.75863888651491	7.55713037452635	7.24855754363773	7.139613826693	7.83640644220423	8.07420821918484	8.03299280798158	7.85538385164444	7.95985589232828	7.93536728606252	7.85645008604097	7.70540805296933	7.47975332241483	8.34998401824677	8.80796051162671	8.54671152853857	8.51642906696141	8.29216101453851	8.63716317406484	9.171574399131	9.48293619538707	9.13373419310743	8.94997084831569	9.52596735527047	9.1442824505176	9.26683771879189	9.26203417447446	8.98516123570398	9.32210087203162	9.63684083329695	8.05264668544331	8.61848668775669	7.73609961361645	8.52390382902956	8.57350453476036	8.9727576023063	8.54504039018919	9.23198769160746	8.90654473185261	9.2907645893319	9.17743568465341	8.9005346391385	8.68462878030102	9.19331278245766	8.9721095331061	9.33050036298386
"NGO0202"	8.81547076397719	9.67732648829828	10.0635167827621	9.27388215281807	8.76230638472717	9.43353020413857	9.15827752304977	8.92981481170457	9.34844586524956	8.93126298245477	9.17276614812677	9.29785659629771	8.78740468567338	9.88282960874054	10.851855460556	10.0190878793003	10.2855406478266	10.3915029550624	10.2239363797906	9.72757198949056	9.3270856102599	9.97242521933395	9.8655569474168	9.41554143836897	9.69972842988069	9.49207730803443	9.63372670055695	9.74219055026097	9.75480950660429	10.0914954217149	9.5553330667651	10.4931272815398	8.99841895454367	10.1481970116447	11.0902236768447	9.69572833230909	9.12151447278742	9.26171160699452	9.4331992751917	10.0725472997674	9.3141856347699	9.65778629034803	9.58445778551544	9.70406791544557	10.1537670354898	9.17083301260943
"NGO0203"	9.21787831320628	9.04156355532485	9.02278431828244	9.14274212781969	8.31347616992828	8.6074616573595	8.58107613093705	8.30424092079225	8.00893536791442	8.48001771811059	8.89976003316931	8.91384498913228	8.72015513574459	8.68878384229297	8.5648669286746	8.57680479936348	8.63641547569773	8.32545913118495	8.79989508705696	8.22702087600953	7.95540929863808	8.62774745123014	8.18086058203789	8.01384714095975	8.17826794360034	8.10983519893231	8.0542165459899	8.48507265268027	8.44053222639187	8.51762827396679	8.68394362032228	8.89529253131486	8.43928344678628	8.50862267462224	9.00331304845389	8.37085929535992	8.38053613186083	8.52728304655923	8.45759107330318	8.24529873559692	8.34915498336657	8.64823543576275	8.43153453290389	8.48191924277857	8.49620132773175	8.36135085534466
"NGO0204"	9.36857194325031	9.57656440808216	9.46304852822391	9.69003333222222	9.02457584070425	8.94526086991743	9.02578887745785	9.0403951904534	8.91562048485176	9.13155962218264	8.96246143120202	8.88827275951703	9.14412094909229	9.03596489044763	9.346644012108	9.09865854320516	9.34720026767025	9.69318893714081	9.23539973193595	8.80303810384033	9.51599423772758	8.92969992072538	8.59725349473231	9.13308340990583	8.60756323586821	8.95757418499075	8.73163603064041	9.01242206170652	8.94593045197545	8.78425573647912	9.20449274494849	9.38174450996731	9.25447942938482	9.26406183306529	9.48818685568392	8.81829899441014	8.63810310758816	8.99050912532025	8.77824799741351	8.88263299047017	9.1559062400612	9.09405355964291	8.88951423427431	9.11601187989934	8.87990784157422	8.86246999080336
"NGO0205"	10.2587548073098	9.72550816178417	9.69633641171944	10.0575781874869	9.44044980066496	9.61225100366575	9.06579849295066	9.15538232049022	9.14649012041714	9.38246438835505	9.3704246346101	9.31950740158979	9.48446131881296	9.88367598771674	10.061492657844	9.87643028219445	9.75895966670238	9.50568360237824	10.1024094194282	9.3540400649922	8.79558395332994	9.47632222115468	9.50624319536967	8.96950142585602	9.52366173682525	9.33065621620331	9.4658109788434	9.08838227587886	9.44934243352307	9.57426063722276	10.0446492721025	10.0577270893139	10.1624040357537	10.0382476950377	10.1442360235873	9.17914769904572	9.26263593193871	9.49307446901428	9.72718776579749	9.38432257360895	9.61597248908875	9.52689425305901	9.39268997171355	9.72241224900367	9.62167633999939	9.62032075233739
"NGO0206"	13.1619588182003	13.1292102490864	13.0474365699053	13.3322777281862	13.1334355304791	13.1204932848084	13.1508870382519	13.4059294962866	13.4219944352756	13.1682505208351	12.9020471067649	12.9206252449375	13.3576816784595	13.6396843272406	13.4586199204882	13.3584363246517	12.948786668333	13.3258647672198	13.6685499555465	13.1839680287432	13.1323049528039	13.3573877636003	12.8209751672518	13.609060205245	13.2990475146923	13.320905207499	13.5952753956624	12.9986058790241	13.4026529157158	13.7297534574315	13.4773399194661	13.465598644476	13.34292726761	13.3403250405682	13.2359479470348	12.8844673155471	13.1446404000472	13.5043706467089	13.4949183568827	13.0863559915919	13.8282451012681	13.2403496382614	13.1626717614777	13.174566233504	13.2103161963151	13.4565758765517
"NGO0207"	9.7803932618152	10.2796509472131	9.71365917292347	9.62500050214819	11.2328798830324	10.7394569092673	10.8209198885464	11.010575145901	11.3682173455527	10.8809204409334	10.1346569911247	10.0374855283674	10.6954595221055	11.4886746694547	11.2925029177505	12.0362402162369	10.6942139145075	12.1926351629433	11.3581504500909	12.0157050420062	11.3434540664618	11.8752791939434	11.5519911657085	11.9426555920688	11.7249817788887	11.2793044691064	12.1697829308042	11.2710209015138	11.5809998984523	11.9484340038529	11.512001197614	11.2700062801402	10.9980207344149	11.3183083553224	11.101347878817	11.6724195887347	12.8624376422316	11.729747727382	12.3086597549424	11.7493171915211	12.6025329126359	11.9177934787941	10.3708217767244	11.853663475673	11.1266947601855	11.9368026114496
"NGO0208"	12.3145607110267	12.8298379582051	12.5904386649667	12.720046697926	11.7628652302769	11.6690623233824	11.7504990224966	12.0134926697476	11.9749046387287	11.4875709727296	11.3229856317105	11.5467857620279	11.6709337802624	12.6402545973218	13.1911947316439	12.5171624807492	12.6448712750084	13.2255223431979	13.0241875581779	11.7531421165052	12.2223960418487	12.1792179701907	11.7370001466825	12.0160288443746	11.8898935170207	11.9466216822553	12.4672465594203	11.9054247086763	12.1142071401982	12.4893024396729	12.2364081533733	13.2122873171511	12.5441309629187	12.9333273433091	13.2534029004588	11.6651563540308	11.7558732274823	12.1674525847159	12.2262153865728	12.060827050081	12.8253330828998	11.7041149903626	12.0028420831315	11.9484369756382	12.2621623253075	12.1754873277034
"NGO0209"	11.0756725853502	10.8697439040377	11.2121316885612	11.0010788539786	11.1563663044086	11.1241723097496	11.1020469612049	11.2379190298117	11.3178928160723	11.4972486414024	11.4314358237123	11.6812621984332	11.6560884468391	11.2320321765476	10.9449694799603	10.966828792828	11.0740050712184	10.940782219224	11.0922508320314	11.2527408350495	11.3909320560266	10.8051082103805	11.4904747769444	11.402772038669	11.2404795555677	11.8703034900688	11.3537297887449	11.2890320993647	11.5236869136505	10.9200756712224	10.9813498975113	10.9951592353569	11.4080977533398	11.0108826259989	10.9461248390796	10.9055289806457	10.905206054232	11.2966066325964	10.8514217869526	11.1122008259719	10.9081617463858	11.6728404008885	11.2514090584769	11.5906389251829	11.7550729774838	11.5995983892247
"NGO0210"	8.49767066214755	8.55254161802805	8.65762504963178	8.75103669715322	8.9213490390701	8.8085586300163	8.87268068794253	8.2240030932864	8.5498887481858	9.60498963577233	9.04498257666411	8.68778880783659	9.60703286122217	9.04660858974244	8.82098001893088	8.68271995634007	8.77055735503779	8.9678384943556	8.95738936610084	9.3208479042474	8.58764607663251	8.96209621121363	8.70203113593012	9.0939042627975	8.6230804838951	9.92711160877561	9.23718974627722	9.43548839215056	9.48328421382826	9.55444426781596	8.74089399210074	8.73491063780027	8.74718541040639	8.59794274228969	8.6607899176392	8.84952408320463	8.87098442964353	9.11306540460006	8.58821659697191	8.63884132044419	8.69150728350646	9.52065193984133	9.38203949220301	9.622687404965	9.30997923414049	9.31694459066187
"NGO0211"	9.96598469643394	9.93747091399896	10.2101318571502	10.1347671754463	10.1841244998472	9.79174428379851	9.92119619195653	9.68785119715615	9.62468942881095	10.488142488205	10.1919655661366	10.168999328822	10.6779247873187	10.1557975803387	9.88124626770524	9.62633482212431	10.050366446475	10.3696876122584	9.98573883965937	10.2362644278586	10.5652120728405	9.79753639220261	9.96782735408761	10.6415296023137	9.95290278131455	11.0305543654095	10.5498323070068	10.4013051772052	10.437628013546	10.6380626289718	10.0417402949812	9.91760532732122	10.3070122896679	10.0083173626764	9.70931308994534	10.0640188325044	9.96047063014549	10.0787962667084	9.64768013854881	9.49379285264387	9.70959817039616	10.5733862614854	10.6867256938646	10.3815320819478	10.2837937193722	10.2326515572995
"NGO0212"	10.8876293503051	10.9470532612612	11.0248104825993	11.255418492743	10.5274583137236	10.1084125632972	10.2766386525595	10.1665529341866	10.1772980350628	10.9353358954414	10.6533374976586	10.6370729848933	11.2543194515481	11.0765225647626	10.8984691222763	10.6525906420417	10.814306057993	11.1186762891693	11.0874084401765	10.6167843119396	10.4432165118026	10.3557444847403	10.4840226744498	10.6785743500554	10.3036366733199	11.3841210092196	11.058306601809	10.974391982186	10.7764320025685	11.3943712855106	10.907414744144	11.1065933516819	11.2223045204555	10.9469919514894	10.9030352648719	10.2386832943696	10.479378771247	10.503139725407	9.97254249503348	10.1124646883764	10.0629703718314	10.9823427959977	11.0623796558352	10.7742993428559	11.0373719046105	10.8372049861547
"NGO0213"	10.3014691628905	10.193833944384	10.3248078034314	10.3893208868019	10.0502540850849	10.1143536318667	9.74862346348007	9.73578148069255	9.80239465821683	10.290739538815	10.0081585376584	9.80689136626112	10.5130054558247	10.3328793716213	10.2524595361812	10.0628509926255	10.1031069042972	10.429113802654	10.2628425537826	10.036382745998	9.87769483520482	9.81805117426708	9.99271024903601	9.98977633898475	9.77425081577245	10.4538006603491	10.3815265426731	9.98727732931124	10.2956944946998	10.6888746019111	10.1176009274348	10.2126410424372	10.274176211492	10.3371607001977	9.96084356836503	10.0881329573551	9.94103453457011	9.89911339051068	9.69952851141438	9.54178193681405	9.4592514906196	10.2144360576622	10.321582694883	9.96616451690476	9.96383484926407	9.8946171711836
"NGO0214"	13.8430080494446	13.3442088815753	13.5755032658542	13.6079598308428	12.5943381102343	12.4844498470682	12.4617285041573	12.8376321374947	12.5494862922338	13.2122455719976	12.8872620808417	13.0972377020414	13.4130306492828	13.8334687255038	13.5719971654896	13.2636893492504	13.2361898849663	14.3189207686557	13.5852576340632	12.8639100471202	13.4671492874863	12.8571856515639	12.9725953731218	13.37137654726	12.9218297955436	13.6258212136498	13.5687569277399	13.3057438128318	13.2423692545979	13.9487714946775	13.8490132309171	13.6203991093279	13.7645596407553	13.708866474907	13.7566319033349	12.7675949540739	12.6529163923596	12.776429898192	12.5821803415574	12.6674053144962	12.8345331318982	13.0977088968144	13.6228975264292	12.9442030922533	13.4601944956093	12.9474435437723
"NGO0215"	10.5913685084768	10.0223900660178	9.91103260404895	10.1779551664896	9.79754253901313	9.97926000467052	10.020750282929	9.95406581749439	9.20665300473247	10.4082947779155	10.3296457499449	10.4263881442974	10.0952843829515	10.6521758597782	10.1645387831852	10.6455512678811	10.516457035092	10.7540667884213	10.1626124934443	10.3028394247897	10.9301873032811	10.2009384442457	11.1684220295968	10.0428556160256	10.7350125668648	10.5874383582427	11.2522284124888	11.3074306637777	10.2570235321945	11.2003059255964	10.9813498975113	10.5077197274729	10.5484259147753	10.3049955003779	10.5432799879982	10.240640206666	11.0338852412683	10.069877843325	10.6108682938143	10.3847514502447	10.640772010106	11.2702480961083	11.5026986304208	11.0109943981418	11.2614446216426	10.5623829911333
"NGO0216"	10.9015748093716	9.86824031318908	9.87630247300433	10.1545587145213	10.7360812133149	10.5865774627044	10.7936725732829	10.2776529781552	10.1684450986781	11.2845857316825	10.5968841569791	10.5493598356761	11.1330410794086	10.7602057419456	9.9478169852013	10.7905409996885	10.4032843820706	10.7661383696383	10.088897777578	10.9486071684879	10.7932776202349	10.9195521754628	11.3364775607796	10.2236774418722	11.4577163299242	10.9686905146005	11.3854094257772	11.6166887615659	10.9092840169857	11.5436043564743	11.2993667744666	10.3112775134648	11.0311414671999	10.2917482370194	10.2383838802046	11.0227039412501	11.3543322931594	10.7540140370596	11.2674542477712	10.6947688845157	11.2712482899781	12.0317425961548	11.8588618624561	11.5899263251391	11.6101220443233	11.0943472547605
"NGO0217"	15.8675159214812	13.7548882061029	13.5373208943726	13.8787510927239	12.6161175178649	13.4735845939913	13.5602761299404	12.9239381926255	12.5174457762982	14.2404629127059	14.4375827550855	13.8710214527085	14.2842947648228	15.7636624199546	13.8850991637172	15.5956936508367	14.0739506942171	16.5251431281118	13.717000472021	13.1752434825634	13.8019772746144	13.880873090611	14.8296339271231	12.5220085690734	14.3396502666997	14.2121209104752	15.9227611651881	15.1073359015424	14.3882277338951	16.3093985549818	16.5830850492498	14.8954070864498	15.8322792048073	14.8940296484869	14.8850122448993	13.2217296495687	14.5392826462764	13.7526195970118	14.79876850713	13.5478645605243	14.3560140196999	16.1624059564304	16.0062499878777	15.491141110429	15.5550632480203	15.0049024691515
"NGO0219"	12.8474074823793	12.2591317408871	12.1985459731088	12.3350568007739	11.5573531578025	11.8069642792632	11.6123958674137	12.1941990673466	11.569820924209	11.9752023231623	12.3084405456129	12.2562269769654	11.8301798326458	12.9916480151939	12.2924133431691	12.2829358064724	12.1388868646153	13.1903787041929	12.5407733474973	12.2123948737319	12.9090389877497	12.0205777395537	12.478688774744	12.5318798694153	12.5239729778485	12.498081071332	12.9453853575845	12.4155146728953	12.3590649602486	12.8312780741936	12.7982301488006	12.3952597173739	12.9112228094699	12.2693308198811	12.4151527114546	11.9521013187375	12.3842780480109	11.8870621431482	12.3075837462912	11.9024967835517	12.2717114163806	11.9661796129651	12.5747776120777	12.2202318314501	12.4394191055119	12.3071988092628
"NGO0220"	11.6848588822844	11.2484507267887	11.3755685524273	11.5576944639648	11.1371245581653	11.3685585972894	11.1958482705062	11.4094448382943	10.7388382388069	11.6241238594048	11.4100435607233	11.4828019252556	11.1980329431497	11.7789405531487	11.4441578886491	11.1691456418496	11.438184375078	11.4073175345623	11.6062391632651	11.3846035939528	11.0570880487478	11.4582953084104	11.4805481066973	11.1624815882566	11.6412774568896	11.5132277109336	11.8891274985386	11.7441612633877	11.5125426694052	11.8705606910734	11.5043669461919	11.5207301350005	11.673193861205	11.5810447603201	11.511733304912	11.3019106009821	11.9780043001822	11.2018806792167	11.5649573803235	11.1197978539474	11.337468469329	11.3819101290717	11.9552326390517	11.2390187575249	11.3462823323539	11.3328101160471
"NGO0221"	9.50087767002099	9.12390368919522	9.20559146710119	9.45100864935085	9.37856906935431	9.42398335386128	9.39799557681836	9.98542424306258	8.6606582303143	9.15627013394799	9.38455949922269	9.67141400418313	8.92309184260049	9.60647019976216	8.92765486034853	9.33019150226009	9.12677956798685	9.7375041618903	9.32388055705696	9.75817315877126	10.1207402665409	9.46073957741961	9.43776241362053	9.7859442163723	9.97863711167131	9.59134068949394	10.010796579444	9.70562357994225	8.9852939091022	9.90665918915805	9.22647380376249	9.18828957498725	9.58581043342259	9.16271285123536	9.14288886035487	9.54855316470645	9.98914160524078	9.55675487948705	9.69129121682626	9.41557670832701	9.97630378144487	9.30507658267645	9.73424448565018	9.37342870248498	9.26700844074045	9.41943563582719
