ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
H041_1053	72.9449985194739	-1.05311286321149	0.316407003877181	-3.32834877327898	0.000873624207572815	0.0111242696364984
H041_1071	2559.06949529719	1.48241191512787	0.202999529837979	7.30253866258229	2.82388126212379e-13	4.81942402069126e-11
H041_1072	293.201292000692	2.12819014422771	0.262259694999278	8.11481971804156	4.86506527065966e-16	9.96365367431099e-14
H041_1133	275.540051917767	1.5026176989642	0.282545929662488	5.31813606644106	1.04835660214628e-07	5.80279546269077e-06
H041_1134	810.429659409441	1.11792433803486	0.263563670242687	4.24157220532514	2.21959457662236e-05	0.000590354505574364
H041_1136	1663.00560408153	1.04066278299298	0.190168610299674	5.47231628475943	4.44191146094212e-08	2.84282333500296e-06
H041_1180	27181.2524361605	1.42133787659282	0.194490222686346	7.30801711757515	2.71113261904535e-13	4.81942402069126e-11
H041_1182	215.506977788382	1.29735111628459	0.291409192485093	4.45199104812371	8.50777136981337e-06	0.00024891308236254
H041_1198	891.658082539366	1.27691395859696	0.282176196232459	4.52523627310161	6.03280689382578e-06	0.000193049820602425
H041_1199	1837.53345134867	1.39512175050975	0.242997957852661	5.74129002086375	9.39580137776611e-09	6.87235757916607e-07
H041_1250	455.839815391625	-1.14273743284749	0.343906502415119	-3.32281426731539	0.000891142276288853	0.0112351641223443
H041_1281	6387.72435908293	2.07037773977738	0.430082420012122	4.81390924957831	1.48006040102318e-06	6.44928447084143e-05
H041_1371	299.758867551683	-1.01296659452035	0.241443558383029	-4.19545918435052	2.72319324393771e-05	0.000697137470448055
H041_1372	47.4835325265715	-1.34223693582787	0.37510365756863	-3.57830937860768	0.000345823952732294	0.00536551102421013
H041_1392	11386.0960268212	-1.33269585505776	0.160875775352951	-8.28400579350072	1.19099811751496e-16	2.71018238296737e-14
H041_1396	2572.37923495912	2.23828520328892	0.214973065063933	10.4119332467221	2.18733887624581e-25	2.23983500927571e-22
H041_1412	317.539580020336	1.27145359797094	0.247655383171458	5.13396309698095	2.83703747272895e-07	1.45256318603722e-05
H041_1417	815.666123318386	1.27273669378053	0.138588828937233	9.1835446156844	4.17129596402772e-20	1.22040201918983e-17
H041_152	15159.1921835154	1.14441679458789	0.401611567555658	2.84956133498145	0.00437795636500155	0.0383820234407008
H041_1596	2838.9255769359	-1.32152528713923	0.421644902585915	-3.13421383499342	0.00172315234867646	0.0197151732407229
H041_1600	3860.24071610977	1.51901047693545	0.11688518768073	12.9957482815068	1.2933650545819e-38	2.64881163178372e-35
H041_1601	45.0324406891815	-1.27481955079556	0.311634717704237	-4.09074945239398	4.29981449737717e-05	0.00100981887323201
H041_1602	12982.7054311629	1.07063557434227	0.183819225742192	5.82439388491303	5.73202442495913e-09	4.34784667493196e-07
