"D55_H041_T1_20190110"	"D55_H041_T1_20180201"	"D60_H041_T1_20180208"	"D6_H041_T1_20180131"	"D55_PMN_H041_T0_20180201"	"D55_PMN_H041_T0_20190110"	"D60_PMN_H041_T0_20180208"	"D60_PMN_H041_T0_20181212"	"D6_PMN_H041_T0_20180131"	"D55_PMN_H041_T1_20180201"	"D55_PMN_H041_T1_20190110"	"D60_PMN_H041_T1_20181212"	"D6_PMN_H041_T1_20180131"
"H041_1436"	8.8168562014915	8.46820516755744	8.77334415124453	8.80627942305083	6.86642944955409	6.58520246266794	6.57666547685505	5.92956720525976	6.44490649865367	6.54105496272033	6.80043481897753	6.42207173980506	6.87497751638612
"H041_1437"	8.91709376774465	9.45644337938461	9.11392799516128	9.05060918993786	7.84522487658533	6.94615926173303	7.48648541290653	7.06234179754733	7.3866770379484	7.39488680657388	7.08394324019153	7.31362867808005	7.41185908373653
"H041_1438"	6.6876227618528	7.0469059730441	7.19754835265317	6.74779059558536	6.56192932268671	5.46352555943966	6.24859428732374	5.54679024700087	5.96679288002993	5.79538571315829	5.93596261272012	5.62518074191577	5.78990093515398
"H041_1439"	7.25489470054185	7.5808299999268	7.24902633163651	6.84521588517633	6.56192932268671	6.23974632092237	6.56589404798212	6.21437760724064	6.42265313728699	6.02948331151359	6.63265946525167	6.65687708566381	6.52333725896499
"H041_1440"	6.02583541172519	6.27555710956011	5.97939389772721	5.82634877748861	6.69501949347914	6.26048083986174	6.27603311802242	5.62772316692689	5.75173314692302	6.54105496272033	6.33225113829125	6.21760841214919	5.78990093515398
"H041_1441"	7.60204740130692	7.9589022192218	7.8132851311682	7.65461521278639	7.58339712597975	7.96254680361151	7.9154278407571	8.24081135122147	8.03569469442491	8.22099061089692	8.2798709509131	8.27176829972952	7.91328012899544
"H041_1442"	9.85514721024897	9.71621209427072	9.38629131602207	9.27729433521336	8.80079527321614	8.36064399750884	8.09477098340922	8.52886102844809	8.35200511209696	8.57119980124891	8.67790015015761	8.72644719875843	8.61075703733572
"H041_1443"	6.76558336204315	6.87677056267424	6.63847896154727	6.34349337343542	7.28903823742113	7.05158578711301	6.56589404798212	7.07436990012713	6.50944744861261	6.60938638997871	6.65482675564722	7.17409186583037	6.47196658993665
"H041_1444"	5.46733332081191	5.78346582134346	5.60274199578576	5.86133291753628	5.44202027991472	5.72379182833719	5.46471512482321	5.98674308175245	5.82816825545321	6.22437721625255	5.50844717860383	5.62518074191577	5.58580839384239
"H041_1445"	11.456402584928	11.4810075030448	11.4717527429797	11.3605452415606	10.2187105671604	9.75356340327707	9.71269615429033	10.1503160689705	10.0194742321686	10.5411593886995	10.5280728602491	10.9497558869625	10.695349420829
"H041_1446"	12.5038668185519	12.687365387817	12.5519709809964	12.6914342923661	10.6556760413131	10.3228426971027	10.3979102277501	10.9194115642496	10.9127456741162	11.2399064329026	10.9760170290635	11.020067771415	11.2850316943026
"H041_1447"	11.3513485397828	11.3128721652894	11.3692925028919	11.7747747429803	10.8843918352909	10.9972169197875	10.8286952808423	10.8840120388438	10.7790009751824	11.1140677033034	11.3098227687779	11.4216528222947	11.1368700404275
"H041_1448"	11.4150361964319	11.1543201086294	11.242358998845	10.7994793781784	11.057035834999	10.5807606679038	10.39139427158	10.3250399927832	9.97877087354675	10.8774617395079	11.0367909126279	11.1608772305013	10.6330977900977
"H041_1449"	9.47861255731483	9.62209727807976	9.55255414196729	8.74523863758143	10.7084288429544	11.3665635133057	11.4464022381389	10.6074099900202	11.6297911228447	10.4105584264509	11.5385967591191	11.1004056570233	10.8674430712917
"H041_145"	9.48231749328958	9.58035108891344	9.48438765690311	9.69250040457154	10.6522054521842	10.89293873845	10.6029392520852	10.320119595336	10.4019300771024	10.0264689831708	10.5802232074734	10.2820748120002	10.2913854304708
"H041_1450"	10.7061011448507	10.8707664193625	10.7483593495256	10.5322713893505	12.0355511460727	11.6038511973207	11.7924481818969	12.1184237393294	12.3163485006733	11.6480731696949	11.6763986664951	11.9202774671557	11.8899811612662
"H041_1451"	10.75283026996	10.8146229148524	10.4233275904508	10.5432042181038	11.7508525499546	10.8914040189147	10.7640393613801	10.4830643845139	10.4271377982668	11.3293759257386	10.1790225764128	10.1926667611056	10.7006377349233
"H041_1452"	4.39168924540194	4.80105808033137	4.64588770963554	4.67367562107303	4.82834921758314	5.01987049201685	4.75669168424479	5.18742979438568	4.88808937117233	5.0390526647662	4.77220171166124	5.1386464099763	4.39168924540194
"H041_1453"	5.94780076830714	6.40539499348213	6.83165838626285	5.63192555035096	5.55992161494245	5.27332363570055	6.72848525103873	4.71997386188032	5.66936332143477	5.79538571315829	5.67128938584894	4.92278305010361	5.15956411976959
"H041_1454"	13.6232642295104	12.8054339542892	13.6409121233939	13.1156309799864	13.1271100878701	12.8592381831604	12.9091667195486	13.1443415253663	12.616219530427	13.4180650378947	13.2157794009518	13.3832316360058	13.882663721165
"H041_1455"	12.4921337657639	13.1076958717376	13.0279009427073	12.6762646328829	12.4658939109367	12.9943951236814	13.3069686686297	12.8751142638576	13.0599938850519	12.5891976816443	13.1073474864382	13.0001943365484	12.7657477367783
"H041_1456"	10.0868574503923	10.0646832326272	10.0518290764553	10.316641959769	9.51792612732651	9.15438367353343	9.46203284590619	8.33200002378471	9.24900525260923	9.79468234762965	9.09771955080758	8.8060569841954	9.6861214409088
"H041_1457"	11.1719510588844	11.386791910376	10.9567070476479	11.3414379784719	11.5709588610107	11.3021870754797	11.2463382994769	11.487987490801	11.5803934568923	11.4316895965563	11.4105624002174	11.597591638667	11.6182896940037
"H041_1458"	11.5020963945626	11.5264865429053	11.5776292680185	11.4031689150158	11.4245612928942	11.2066955757346	11.1328853443985	11.2680745449821	11.4850837684029	11.2296139771588	11.4885907419065	11.3592966538621	11.5080064738022
"H041_1459"	10.3370668526196	10.7029998582686	10.1809060501043	10.7768323387526	10.7455437056633	10.242043263319	10.0060534500601	10.1886166201886	10.8688822648007	11.0066514025228	10.7826600956464	10.5556098176328	11.042154907075
"H041_146"	13.2907072458144	13.7248314104826	13.1652700415096	14.0385760976623	12.4512425224485	13.2407011292809	13.221001503037	13.1196056051582	13.3358539366345	13.0289917715177	13.6176986999464	13.5346558547338	12.9809374620714
"H041_1460"	10.171865604147	10.6190081011725	10.2941235656637	10.3649797838512	10.980231793283	10.7195628416488	10.7561723635046	10.6254696817237	11.2019749329195	11.0036342732067	10.9665171445241	10.9678305084348	11.281507229014
"H041_1463"	9.39590542966135	8.9662333357518	8.84904368408039	9.08740111937683	8.80706382389113	9.13373631300501	8.94720989458894	8.80786248278166	8.78144468225009	8.48701723428405	8.73883610151164	8.62117523805978	8.64416479542089
"H041_1464"	9.60632849464301	9.80015367902221	10.6391000055255	9.04731719979961	8.7528881846331	9.72453830918784	10.2033156446366	10.1980348639211	9.43591605795268	9.34784640552131	9.56909460222885	9.95540008249483	8.88665573153951
"H041_1465"	11.1198243054893	10.5174786585616	10.9987767424621	10.3772517180374	10.7067569167638	10.9727529632588	11.095074517386	11.1152988078715	10.8814142617345	11.1056501507365	10.950543624958	10.9815815552431	10.897687515558
"H041_1466"	7.37863392812589	7.22527678957425	8.23146885547581	7.08838557009889	8.24356821971275	8.22035152877395	8.74359109320696	7.82462887146979	7.97179118508279	8.1999522825451	8.12064805226377	7.68468203044467	8.06958386228317
"H041_1467"	12.3653985901231	12.2280613170239	12.316148078715	11.9251575671106	12.5101744198525	12.5964944432097	12.5671149122389	13.0542712745204	12.8560803560238	12.7116447968313	12.7784096700453	12.8431853885195	12.5651300544493
"H041_1468"	10.6545292976649	10.4887191143351	10.6266317107273	10.9560927225414	10.8814307140954	10.664017128322	10.6073189817865	10.8104948241705	10.6542228489477	10.8030544578765	10.8323214024811	10.8415645343445	10.7345470605716
"H041_1469"	9.62543916663919	9.86585148788949	10.1245847195246	9.75767449702921	9.96817641441173	9.95807672326563	10.0379291451541	10.4038923433133	10.2119402440381	9.86289387137117	9.91709034096356	10.3599568372811	9.97079884234041
"H041_147"	7.83042791871798	7.11743073601087	8.07508326040438	7.47803726832263	7.91693449478538	8.16013637693551	8.98237324722142	7.82462887146979	7.35330808379488	7.86726883142081	7.9239149827848	7.77675129078734	7.35847828722376
"H041_1470"	11.0257122080123	11.3138368107053	11.2061093797387	11.1013221230986	11.7979348829356	11.7887289160643	11.799299520184	11.9286732676069	11.9961321524497	11.7049015018487	11.8829433680816	11.9583237153622	11.7414083934724
"H041_1471"	7.3011723335221	7.73088459025651	8.40348524899267	7.41041743558747	7.78256784050435	7.38990484873856	8.18843220957645	6.81102173267973	7.7005422665364	7.19395830096101	7.37182237874413	7.48029440921266	7.48829760057594
"H041_1472"	10.6302614657149	10.687303129447	10.4274412056502	10.9927261052715	11.316902204314	11.2806598846038	11.0168132509298	11.2500818314426	11.3021679661597	11.1876936499587	11.2104861860524	11.3992884822038	11.4225863571662
"H041_1473"	9.03792122140342	10.0596299198144	9.90513840087713	10.2356677291962	9.80423689526046	9.61715403241116	9.82444493966065	9.36445679030296	9.67409685152024	9.37614350744309	9.60765655989336	9.72456483215293	9.55204028816354
"H041_1474"	10.9648264550395	11.5161308153641	11.4017080317349	11.6070571554319	11.6487669168427	11.3565878780296	11.5202508696878	11.9479348809871	11.7291271645824	11.4226824846163	11.5307400202145	11.7309699796634	11.4867384017411
"H041_1475"	10.7228899393694	11.1223011131229	11.208899750548	11.0125269441896	11.1602008229496	11.2599963199144	11.3872420052682	11.3869301743809	11.3431647908014	11.1056501507365	11.0428302540582	11.2390900380358	10.890764106041
"H041_1476"	11.0026969052836	11.2519693718483	11.2325983513382	11.1115878822168	11.7713905127994	11.7345551047575	11.5917657337168	11.8442432688587	11.8064768381213	11.5522178402409	11.4797142961606	11.5545429024476	11.6377164925406
"H041_1477"	11.9740204124735	12.2251931002778	11.9643355272913	12.3356411602649	12.6212734953602	12.2655544311808	12.1895300296946	12.8637500132495	12.4732657101143	12.3345374176619	12.2681576204901	12.6090293919491	12.5358467907889
"H041_1478"	10.4566987832744	10.6852171459964	10.4792166684428	10.6197127215921	11.5594265827414	11.1416999702694	11.2463382994769	11.704005680772	11.5119898475073	11.3293759257386	11.1942994968702	11.3018158990651	11.5569314868439
"H041_1479"	9.59268432604008	9.96206056875311	10.0518290764553	9.7549889581202	10.8146989343089	10.7813586976475	11.0313197239365	11.0282390059603	10.9975486241694	10.3212753629435	10.6894891094256	10.9064392601983	10.6164064345839
"H041_148"	9.31786752276768	8.9121294194585	9.04232499537732	9.28290123315991	9.14545691751804	9.22684055187492	9.18541192903365	9.81818228739295	8.44359378409137	8.95613720769698	9.20945930350852	9.50968179829048	8.7502204012208
"H041_1480"	11.8697715387879	12.2658355517036	12.2425850611865	12.0950189515464	12.3748775997084	12.4734312871564	12.492310742326	12.415970744714	12.6470295696234	12.3127646392015	12.4627628767118	12.3269403985852	12.4220166482701
"H041_1481"	14.2937559803813	14.4634029670249	14.4773871096777	14.4048179764119	13.9251782442108	13.544423126321	13.7822632105305	14.0177673846506	14.223711140524	14.080813298133	13.6364558456929	13.7287472251861	14.1557537207113
"H041_1482"	11.777875639773	12.44071575966	12.0171405361218	12.5969908736296	11.7369963121233	11.494383686074	11.771418028713	11.8196198972859	11.9729004360895	11.970499435193	11.6956914617662	11.9066485614756	12.1991885367034
"H041_1483"	6.70534576499782	7.05070943823691	7.22352617565206	6.74779059558536	7.79532276159465	7.45040632125938	7.57197423372737	7.73794934998463	7.70930770544352	7.10466235178354	7.08394324019153	7.26865613624845	7.75825689612524
"H041_1484"	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194
"H041_1485"	6.96831629946317	6.96853013655954	7.01561599174684	6.70790279276541	8.21075659963909	7.50840401204955	7.56678074077392	7.76743582254616	7.64677609115532	7.91982644320202	6.85829925862161	7.20314457606991	7.58414410488289
"H041_1486"	6.52651959417251	6.578349049671	6.81441578721085	6.18009275403846	7.24277072152761	6.83187544342637	6.96468380506979	6.89551744353274	7.08055727626858	6.7954375000929	6.01184230899352	6.21760841214919	6.91308888331225
"H041_1487"	6.8550909860146	6.94821273573502	7.29255539114144	6.74216481443442	7.28903823742113	7.10683152308047	6.97268805681356	7.20018002190536	7.10769802879563	7.50288651433877	6.44035590202334	6.72666265774176	6.79537091932124
"H041_1488"	6.99698356284465	7.11380765665413	7.30474613333242	7.17719460819005	8.21075659963909	7.97427350984308	7.87416696463509	7.92602171683142	7.54254444879737	7.84024198166561	7.41029336631903	7.49592000707403	7.53703726595647
"H041_1489"	5.94780076830714	6.13056787661386	6.20780112806208	6.02160095298632	6.34192033145895	5.95852813315987	5.95132310106607	5.86936117589367	6.09047087016407	5.91848269419347	5.67128938584894	5.75363912364884	5.96132299608842
"H041_149"	11.5217160833774	11.0604234249014	11.2380724486263	11.4106495040683	10.9209018690005	11.190563184669	11.0012088586183	11.2539563512191	10.5542058680385	11.4495368357369	11.256252571944	11.3380756889312	11.0566616723967
"H041_1490"	6.01064259983944	6.23382790355804	6.17974006573491	6.07044177964854	6.7501341498485	6.37814385338015	6.45297242884407	6.14319202869626	6.37694908651061	6.60938638997871	6.36015235352409	6.40479317748395	6.41846459136497
"H041_1491"	7.00405735756186	7.02772877592056	6.87382461597773	7.07080071114463	7.59075401724584	6.90912486107493	6.80288486867846	6.64076745733557	6.66739148129507	7.05774687635227	6.93178967615458	6.77997411631682	7.0891294808968
"H041_1492"	11.0865658556187	11.2129961607251	11.1332774245036	11.2906801770582	9.46150032994336	10.0789933575863	9.61038114187815	9.79531143704417	10.0454138281575	9.74493743586598	10.186317516077	9.99255788405589	9.60943132436991
"H041_1493"	10.7155688775093	11.4911059360831	10.81214442377	11.3525776281285	11.3418894656051	10.876742154297	10.9651036648472	10.548681677183	11.1471472970546	11.1850327342606	10.7224744094055	10.6255970877532	10.978275507419
"H041_1494"	9.53796452372962	9.45993627176983	9.31697250696482	9.97286155046578	9.85947617849479	9.60221180922949	9.36774715936558	9.85267440581361	9.8975476859061	9.8958259748221	9.56350050666475	9.57830205359669	9.85221324863276
"H041_1495"	11.1776706143281	11.174640872818	11.0746047917405	11.140926270681	10.4401601888697	10.3939438047224	10.323041244424	10.4120080397331	10.988665611745	10.3642570901104	10.6144217224772	10.655930544181	10.5179896041606
"H041_1496"	10.1526289272168	9.88259914484228	9.80537778251258	9.66558229909741	10.8224394456571	10.4761105245174	10.0499330305441	10.2232928143993	9.61294475590811	10.1999693909381	9.86575556025083	9.9802780724877	10.0096754571591
"H041_1497"	9.15403436465704	10.0014051552762	9.36498552941294	10.0586496954471	8.788175494982	8.83105348407472	8.75493975611927	8.68667338033054	9.34688402586414	8.6194346192441	9.49167706929779	9.4867056428831	8.95030392077103
"H041_1498"	13.8423437843461	14.1918951893947	14.005945338911	14.3421015614558	15.2700531299626	15.4290981688758	15.7487083220852	15.0414769628866	15.3185810294409	15.0274594022927	15.5539111799315	15.3601887433183	15.0848902873994
"H041_1499"	8.18772792700631	6.49475961790114	6.7522622986147	6.48811732822293	7.45205661274184	7.08499886845238	7.22694461637254	6.51977443096923	7.86630157677768	7.99518945355367	7.19163337431221	6.75358399713284	7.87608301900539
"H041_15"	11.8716545445843	12.1892713418783	11.5618138652008	12.6729804400069	12.0990571459934	13.0966511835668	12.6328713157777	12.4374235865153	12.5440895676392	12.5390291708893	12.7623357461155	12.558779968854	12.5644051706921
"H041_150"	12.6874446783755	12.074781878599	12.0643440192763	12.1907302418246	11.3429661110668	11.6307726253442	11.4196175871769	12.0416853737746	11.389791680711	11.8018705486307	12.1579493944176	12.1143694863441	11.6918221080371
"H041_1500"	10.8586901889157	10.6168208837844	10.5034497014213	10.6668875509636	10.6197002697213	10.7074029056175	10.3115829549348	10.1349865692457	10.4480288311623	10.419642926364	10.2097743371077	9.85285574220938	10.6107994426283
"H041_1501"	6.04083368942528	6.27555710956011	6.77925289542902	6.02160095298632	7.82049332328618	7.27008119982103	8.22489582097476	6.8679351512177	7.09419456039101	7.23653377537166	6.9495571415689	6.55253672498348	7.53703726595647
"H041_1502"	9.65964852915603	9.79629172012745	9.9817485685301	9.46324762760056	11.7709906052948	11.1287326988275	11.3308572696758	11.288366532722	11.3985365597986	11.1876936499587	10.4932084690775	10.6185732217111	11.3504105573977
"H041_1503"	12.4483298132673	12.4882296657824	12.398240524378	12.3869254162566	14.0254788048838	13.7428620876911	13.5533209331342	13.700943041696	13.6547182875712	13.604838576028	13.1450283192201	13.1288644365852	13.5821482872843
"H041_1504"	11.3054159117422	11.3161493311365	11.4506900393035	11.0738533859004	13.1503567914399	12.433919874531	12.5496684932815	12.8312725935763	12.3614274371573	12.5566329067823	11.8297988372863	11.9048456606528	12.5615019878894
"H041_1505"	12.0214366574923	11.5699296601608	11.7720912043901	11.8031465973844	12.7643487598141	12.4051734900667	12.3084068758791	12.5938682697619	12.1322131129674	12.5760567692249	11.8327064196209	11.8163119790471	12.3797900987431
"H041_1506"	10.267242182583	9.66992302282955	10.0764911979916	9.84486458924549	11.3245529459677	10.5528762572283	10.6945853208527	11.0304996067235	10.4032678426117	10.9356087765511	9.96877646715463	10.2585435787092	10.9629542477753
"H041_1507"	10.3958345409176	10.3118762540235	10.7798003635205	10.486883174267	12.2243986206918	11.8301687618127	11.7822481083406	12.0353212497954	11.5218746780146	11.5272246339136	11.2431990789291	11.3629784374295	11.6070700640896
"H041_1508"	8.10966289751401	7.6293013698005	8.40627697189775	7.97852362517092	9.56115704101521	8.63908903889764	8.81471932965023	8.39442098873173	8.61087978313901	8.85243192072885	7.87926656482128	8.17887064504626	9.23209840422822
"H041_1509"	11.9552748369672	11.2152694955352	11.4486679346044	11.3878737891918	12.0606357133654	11.8685027399412	11.4547582581353	11.8204910278089	11.6913050130915	11.6615347512995	11.4113406100758	11.383320962814	11.6904939084485
"H041_151"	7.42625413431915	8.18279429815014	7.15088004681628	8.66150874504101	7.78256784050435	7.30805898651014	7.38364280477135	7.49467454980315	7.4299651889631	7.43181931660343	7.64289061535015	7.64331096500981	6.98624785454717
"H041_1510"	9.5949673472116	9.68730720005415	9.22534895902651	9.96881177301083	10.1115732497962	9.50714530960075	9.45371200940218	9.60405575052137	9.72849440645758	10.162576756647	9.74247709202906	9.41954244931157	10.2808306041192
"H041_1511"	10.7487373368564	10.3794227437672	10.2767476287969	10.3306832982426	11.0352204931473	10.7763782696873	10.6552425157734	10.4808616198961	10.3334081919734	10.8873171625265	10.8346441059134	10.846081716086	10.7951283616313
"H041_1512"	10.0136825088741	9.4095251625333	9.50919729317306	9.635233638983	9.79796642816971	10.147470986658	9.83942047609323	9.78463197917459	9.33851041876334	9.96573215032183	10.0708475345406	9.95679351538942	9.81367147583061
"H041_1513"	9.44483210910056	9.90377654025928	9.70837683877972	9.98035251181765	9.43748924271004	9.58711297528296	9.44534281631337	9.06218461971786	9.21890342492754	9.51833121946548	9.59125624098443	9.34057325748595	9.26105251058122
"H041_1514"	9.35606936496295	8.95834530543909	9.06365345846963	8.91869000898251	8.9298863123614	9.02860479758772	8.73673858824989	8.86313272726958	9.08511261034941	8.83892626989649	8.98077050675143	8.83062754688732	8.61075703733572
"H041_1515"	8.47821760348744	8.2652842716845	8.61122432581106	8.17110348799485	7.261462951789	7.80716235634547	8.03994986104141	7.26426810748193	7.29585619778023	7.94539376476546	7.86100661857398	7.70492191833154	7.73763023311286
"H041_1516"	8.99876290511762	8.42585080936584	9.05480500616348	8.76275392155029	8.13280065092168	8.34721809328703	9.00154310908202	7.36492565871999	7.80230549257337	8.39757825860647	8.32702541389644	7.49592000707403	8.18030659658288
"H041_1517"	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194
"H041_1518"	10.6675961755444	10.8522936834085	10.5700812241498	11.2182330170011	9.02702227463019	8.98890882566566	8.91723541490556	9.17561643385887	9.4973751892848	9.46664192594526	9.34284743818579	9.59451060255079	9.4299060165554
"H041_1519"	9.4024389247143	9.11198583449036	9.13254723887184	9.18946434832101	8.34204421276708	8.50862870684826	8.28889920474815	8.17113472137254	8.61551626360535	8.58745899045654	8.45377334638206	8.42109381979309	8.67681234186778
"H041_152"	15.7098172076357	13.5728934549224	13.4057236317579	13.7369390313652	12.4045703625537	13.3008931582907	13.3716463872193	12.7730661476935	12.3402864908213	14.0707590233435	14.290056743306	13.7319029476846	14.1504503759063
"H041_1520"	7.48234004642539	8.1518915040846	7.96167143141131	8.08989705106966	7.82671675705625	7.76042125559671	7.64766353381375	7.85923737839227	8.27778463953849	8.01944876738084	7.61035895241784	7.86319942387703	7.67388169698727
"H041_1521"	11.1426182127462	10.3915372532948	10.4363139848558	10.7665406471462	10.710098833199	11.1855628539612	10.8941655629872	10.7283935860684	10.9286243315384	10.6141953416721	11.1861375238292	11.0133896507838	10.6740000947573
"H041_1522"	12.2269998642991	12.3055582958511	12.0020526226638	12.2700655345506	13.0182734528262	12.7109679333802	12.5282194971398	12.88618168952	12.8716237505146	12.7669571850241	12.5280762572118	12.6754626104569	12.635838750578
"H041_1523"	11.3873330815122	11.6530776261223	11.6509847382686	11.6959781823194	11.4512645958892	11.175509888783	11.2611040936275	11.3792645812954	11.5487138084318	11.5209080811378	11.3687046877407	11.4196339676406	11.7285237221324
"H041_1524"	8.60852518882331	8.89673193185104	8.83048949863411	8.92228970668934	9.19882831510998	9.15181889986448	9.16855594352491	8.886660567128	9.20361306139676	9.41302813975241	9.47389307466857	9.06086633032543	9.48000928718157
"H041_1525"	15.0500224697103	15.4610508635242	14.757080264448	16.0516566348681	13.9402839442786	14.0537824123771	14.0173050816237	12.9416818653531	13.8881499045513	14.4229415722215	14.4480915405887	13.9430411854473	14.7288145686982
"H041_1526"	13.9796802483392	13.9301205392706	14.2453422912984	14.3037914797604	14.3877362366501	14.0916099802225	14.0642485409258	13.9718516280026	14.606298485351	13.9865525439616	14.4629924712674	14.4046497745259	13.9191258302387
"H041_1527"	9.20726358060755	9.5931296844438	9.53231338851487	9.38461308630457	11.0418661139904	10.7705459500233	10.570621880815	11.0424966705053	11.1479454042573	10.7061565946917	10.3282637597283	10.3150383551258	10.9022847277318
"H041_1528"	9.74229361145342	9.85952060053059	9.47248487016123	9.90302485949649	10.2626217584045	10.069521730433	10.0370016158239	9.67324438394338	10.4506190578497	9.6631225476912	9.80543414667582	9.57648979421011	9.79400703376347
"H041_1529"	11.4243674223524	11.619143200438	11.7839015216761	11.6063127947081	12.0736649816152	12.2075409871664	12.0325550091301	12.4585620846272	12.3614274371573	12.0442900032991	11.8239660324963	11.8281561281459	11.7980063179614
"H041_153"	10.734319903606	9.66871634688948	9.725189663681	9.99692414841748	10.5175432055575	10.4036670379704	10.596659332038	10.113816500261	9.97877087354675	11.1084614631197	10.4377513962464	10.3984008291703	10.9912797158482
"H041_1530"	10.049902637266	10.3052935932675	10.5891788349002	10.0183542750675	10.6098935730771	10.863496101683	10.9018259765103	11.2513744947131	10.9146228499059	10.2618977170869	10.4604916490301	10.5510054681048	10.3157169842201
"H041_1531"	11.400436138885	11.8220603735516	11.8654889318002	11.5101057193665	12.0811038684899	12.3442213848049	12.1899471816954	12.1328727342041	12.3444699160638	11.8191338407922	11.7452949356959	11.5760012735028	11.5743188789101
"H041_1532"	11.770072918511	11.7481999162688	11.717994398825	10.8823725310668	11.9284593941165	12.6446551427167	13.235925518522	11.6209383448514	11.877004222337	11.9169853088755	12.3328394729432	11.6880061409585	11.6636698318002
"H041_1533"	8.54839842951178	8.95735625143304	9.22849893387256	8.52755050894617	9.05624343623728	9.23655431375323	9.35290713681555	9.24222299095297	9.1017080969811	9.197362646964	9.40361100823443	9.47702299995439	8.95030392077103
"H041_1534"	12.7600180893197	12.7449992004484	12.7214940322495	12.6501405070904	11.864672842033	12.4059797840796	12.3082147573666	12.3529443330923	12.4636824872043	12.2807233491482	12.7405182034452	12.6401381161303	12.1727981124541
"H041_1535"	10.4075656992955	10.4697996296041	10.0659733371239	10.6948193031245	9.79008978027423	9.89051811035674	9.47989807362438	9.01418273465256	9.65399984911694	9.70832368173543	10.0104761256785	9.64898414275383	9.91727650367609
"H041_1536"	12.9589945158896	13.001965563192	12.8639744210088	12.9470792510057	13.1920265902951	13.3326194516309	13.2521955275073	13.5778118666316	13.4773411406534	13.3062063550011	13.3319156684706	13.4770959493633	13.2132478969381
"H041_1537"	10.6767807695903	10.2503125601835	10.4444560675391	10.2133490959002	11.5561809548989	11.2682973000189	11.2471403265708	11.7604762341032	11.4755786014475	11.3883958835236	10.9906713739595	11.2963249600608	11.4129542842836
"H041_1538"	8.91343547635995	8.47237253024117	8.72056603458731	8.96130258558941	9.6852711471721	9.75356340327707	9.59785203733474	8.9957607205591	9.34409823146634	9.84950740305109	9.35261382046698	9.21568252776143	9.55788338418156
"H041_1539"	10.0672661701995	9.39353978266081	9.58607840253944	9.31791324753758	10.1140987324821	10.1162695703845	9.75844072748597	10.2272407723018	9.3216156598043	9.80858538340337	9.92365337758591	10.0563399188982	9.97517060808576
"H041_154"	10.4217753749957	9.82473645491178	9.76041450539411	10.0205916554588	9.57038580998094	9.79027781220901	9.81689840827584	9.78641739392296	9.00267485331221	10.2260968636524	10.1680104886592	10.2742736598955	9.94428608645086
"H041_1540"	12.186916774281	12.43868322234	12.0057248150012	11.9564517394451	11.9255877142616	12.2401587213332	12.0109968223551	11.8438148821525	11.9987888189362	11.8812697705749	11.9140248518952	11.7977786163742	12.0414381123986
"H041_1541"	11.0290908636329	10.9882987015494	10.4226408455867	11.0234420603293	12.2839097131348	11.9107762856259	12.2208947281173	11.8527843965374	12.4312706942289	12.2052611339674	11.5141727032945	11.6033838446218	11.9060916298386
"H041_1542"	9.310937796456	10.0517852449018	9.93048607585989	10.0339434994621	8.83493862009972	9.1594995456575	9.2573187493722	9.18918666359908	9.47208518013379	9.25945650065098	9.75725168524672	9.72128855055173	9.33098777323439
"H041_1543"	9.96862973377407	10.6218153724293	10.1271164328436	10.8459427814111	9.38614210588489	9.88898024655427	9.58267183930389	9.34519574369694	10.0471266506436	9.78768020503968	10.2061903419556	10.0654100963746	10.0224047696978
"H041_1544"	8.99357577153639	9.53537389121382	8.73172260911185	9.25749638732007	7.33381682726675	7.58731361959717	7.49746026167596	7.68482135197248	8.35200511209696	7.57053023866189	7.82376640377193	7.57888684766342	8.254445510045
"H041_1545"	9.79982483956648	9.64804670272291	9.68221001372484	9.83026918857763	10.6729048051198	10.3262550583673	10.3008057709503	10.3816309660403	10.2673561677872	10.5781396677616	10.166166935397	10.1408990149728	10.3088069070362
"H041_1546"	8.55311414186449	8.09704895721429	8.30517330379405	8.47778794050187	8.00724433271171	7.80057871644308	7.70069744126669	7.75276935798346	7.73528268004752	8.41591850013216	8.56460875276028	8.73298095269554	8.23992234650917
"H041_1547"	7.48234004642539	7.38030128662022	7.75723267868861	7.19348186316311	7.94005525330164	8.34271464931245	8.19846951700606	7.91291366621062	8.46945329096155	7.23653377537166	7.95004585669514	7.9503285829672	7.56078775597218
"H041_1548"	5.35804655997938	5.834388843626	5.52844497078114	5.40826174192323	6.24600372613437	5.95852813315987	6.17720401957064	6.44522717511549	6.77457989850734	6.13086903256298	6.04800127494017	6.11219708396456	6.41846459136497
"H041_1549"	8.8168562014915	8.61234277999199	8.67042005079869	8.84599942820366	8.77863735404418	8.68244024449814	8.55123829321568	9.01418273465256	8.6384765134305	8.69638819099667	8.90751399644395	9.24793574654434	8.91427936444627
