ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Opaless3X_1	1.29326616797403	1.68707311312771	1.33381578173838	1.26484716722194	0.205926119484766	0.335589227328047
Opaless3X_10	101.547697126362	-0.847886274991947	0.236986888360052	-3.57777715408357	0.000346528695378844	0.00170742660000045
Opaless3X_100	770.570784087481	0.342127415896112	0.233130690099292	1.46753486531695	0.142230611981634	0.252335903306017
Opaless3X_1000	846.928190917819	-0.907322176113618	0.21999008533736	-4.12437758148154	3.71738642367215e-05	0.000244601696027832
Opaless3X_1001	187.850751974515	0.753973954079346	0.236754206072991	3.18462749441882	0.00144940448638035	0.00570787995668359
Opaless3X_1002	181.543524959611	0.549638243221025	0.338744019950174	1.62257696328299	0.104679868363543	0.198485134322562
Opaless3X_1003	57.467078108329	-0.117074937752733	0.425382732736975	-0.275222590723078	0.783145232024692	0.862442919162364
Opaless3X_1004	283.007746071347	-0.800031605738051	0.390316532812421	-2.04969950919945	0.0403937629498753	0.092259530393676
Opaless3X_1005	833.131777904131	0.254836467190418	0.13717558931341	1.85773918279428	0.063206061358637	0.132669522791779
Opaless3X_1006	212.462267968324	-1.70735730012445	0.265198049953916	-6.43804620894135	1.21021160771483e-10	3.21548628429547e-09
Opaless3X_1007	1.85197262666934	-3.40034482827611	1.58444408246684	-2.14608067643642	0.0318665426738423	0.0759547169121737
Opaless3X_1008	265.912148945849	-1.16406014433901	0.197193898659944	-5.90312455024991	3.56680785618201e-09	6.62542450453631e-08
Opaless3X_1009	338.365749084124	-0.0874574523269844	0.332404989096044	-0.263105113328232	0.7924695628928	0.868934594984499
Opaless3X_101	142.61296267512	-0.160210880728543	0.368692505739342	-0.4345379367212	0.663897852463712	0.772255265057674
Opaless3X_1010	1409.33196418277	-0.729995336294964	0.18729774179256	-3.89751274792979	9.71857079795095e-05	0.000568225072559862
Opaless3X_1011	2303.45242282672	0.0234147616597441	0.114465091771135	0.204558099744158	0.837917394638876	0.900557404683564
Opaless3X_1012	12027.7264090004	-1.18427469461629	0.26335873268837	-4.49681194364505	6.89799476127373e-06	5.44319210673442e-05
Opaless3X_1013	2918.25698075044	0.232177371171557	0.450823589689162	0.515007147988064	0.606548025065108	0.72804750950776
Opaless3X_1014	3495.20141849934	-0.555124374505367	0.158440088412841	-3.50368634646872	0.000458865479583028	0.00216927621992066
Opaless3X_1015	271.582191346602	0.248827453485946	0.207090503990406	1.20153965870629	0.22954193223196	0.365677537956315
Opaless3X_1016	21.1228926157757	-0.427849393868636	0.425771384502984	-1.00488057544797	0.314954358832324	0.461977078399056
Opaless3X_1017	415.69544585042	1.50747181416667	0.285699298333644	5.27642812901216	1.31726140732978e-07	1.57098391703705e-06
Opaless3X_1018	14896.5764783543	-0.853752613004953	0.30825693756021	-2.76961362090414	0.00561228256442697	0.0182922066812612
Opaless3X_1019	2247.88464926961	-0.146722693140614	0.120641809513946	-1.2161844532318	0.22391466469453	0.358229330178215
Opaless3X_102	180.71497675458	0.235603934828405	0.28588903851174	0.824109717724383	0.409877219015153	0.5582947973477
Opaless3X_1020	5451.02473685351	-0.365326058294715	0.169548473968677	-2.15469977253942	0.0311853356195783	0.0746385626744525
Opaless3X_1021	617.207889145281	-0.6044265930738	0.280441732062857	-2.15526622456577	0.0311410072341412	0.0746215413740973
Opaless3X_1022	1197.74932728902	0.425869045904042	0.227836226667623	1.86918933890753	0.061596476985428	0.130202422147446
Opaless3X_1023	1582.62000192648	-0.170890077738849	0.247777639245541	-0.689691282309384	0.490388349254548	0.632652209640625
Opaless3X_1024	4547.54683572893	0.601036269028911	0.0909838781439846	6.60596449931222	3.94937530587441e-11	1.18424839529006e-09
Opaless3X_1025	4532.7940685737	-0.796676025913852	0.180208643579645	-4.42085357332903	9.83117786167354e-06	7.44969037243782e-05
Opaless3X_1026	1185.40943222393	-1.03574180098195	0.243236349545863	-4.25817030602434	2.06106909010179e-05	0.000144688428766677
Opaless3X_1027	2657.12207185685	-0.405099239078985	0.263291003416476	-1.53859886521909	0.123902255760924	0.226937901258446
Opaless3X_1028	27005.2999607745	-0.663226213669573	0.162013425695647	-4.09364971342243	4.24635674532988e-05	0.000274249317182997
Opaless3X_1029	7435.3934575802	-0.764191901677516	0.198093310291727	-3.85773704600175	0.000114441670672438	0.000658117991072459
Opaless3X_103	376.525773103272	0.171283587145556	0.353385461027058	0.484693361882369	0.627893875949461	0.745446405892487
Opaless3X_1030	6819.41642701599	-0.476325757920263	0.148099030254036	-3.2162652051348	0.00129870755749392	0.00517859183230653
Opaless3X_1031	6610.88796874191	-0.354654508176221	0.162390449864358	-2.18396160902601	0.0289650692113754	0.0704492239567519
Opaless3X_1032	47276.2318680331	-0.230516259271522	0.144619133799848	-1.59395408625912	0.110946318930025	0.207369833868319
Opaless3X_1033	748.91227527632	-0.0759009990526588	0.170112332487533	-0.446181637408453	0.655466045965703	0.767758499152907
Opaless3X_1034	2216.1152357009	-0.0508263048311962	0.198645942488912	-0.255863795627404	0.798056011152315	0.87200393930698
Opaless3X_1035	2233.65679262712	0.340790621847152	0.143817454543647	2.36960543439271	0.0178070771431436	0.0475535049916772
Opaless3X_1036	303.957742941242	0.33994709985837	0.286551896818169	1.18633693803145	0.235489264841947	0.372488294576674
Opaless3X_1037	847.42208571678	-0.153980409512181	0.203200994842663	-0.757773895897539	0.448586352203316	0.59631586654513
Opaless3X_1038	1268.06674601025	-0.0961957559922622	0.210168052127475	-0.457708747921001	0.647161702309055	0.761004153023365
