"D55_130_T1_20181106"	"D55_130_T1_20180201"	"D60_130_T1_20181113"	"D60_130_T1_20180208"	"D6_130_T1_20181108"	"D6_130_T1_20180131"	"D55_PMN_130_T0_20180201"	"D55_PMN_130_T0_20181106"	"D60_PMN_130_T0_20180208"	"D60_PMN_130_T0_20181113"	"D6_PMN_130_T0_20180131"	"D6_PMN_130_T0_20181108"	"D55_PMN_130_T1_20180201"	"D55_PMN_130_T1_20181106"	"D60_PMN_130_T1_20180208"	"D6_PMN_130_T1_20180131"	"D6_PMN_130_T1_20181108"	"D55_3X130_T1_20190129"	"D55_3X130_T1_20180201"	"D60_3X130_T1_20190305"	"D60_3X130_T1_20180208"	"D6_3X130_T1_20180802"	"D55_PMN_3X130_T0_20180201"	"D55_PMN_3X130_T0_20190129"	"D60_PMN_3X130_T0_20180208"	"D60_PMN_3X130_T0_20190305"	"D6_PMN_3X130_T0_20180802"	"D6_PMN_3X130_T0_20190307"	"D55_PMN_3X130_T1_20190129"	"D60_PMN_3X130_T1_20180208"	"D60_PMN_3X130_T1_20190305"	"D6_PMN_3X130_T1_20180802"	"D6_PMN_3X130_T1_20190307"
"Opaless3X_1235"	16.3815812257935	15.2359071535281	17.1182986534821	15.2826341056393	15.8315133987304	15.5699895597793	13.7802965427635	13.089638654936	14.8704920251308	15.0049075551869	13.5942994712982	14.6447217492969	14.8560614849678	14.8777721287911	15.1739964170655	15.5456534750665	14.9998437928542	16.992020464761	14.7797718123494	17.0554798384556	15.5687757633506	15.5304429323414	13.8421391808267	14.9977937117136	14.0231815372604	15.1852709103064	13.9768207834723	13.7276680811738	15.8477089971832	15.0925929293668	15.4605764941843	14.8305814727883	14.8236593005305
"Opaless3X_1236"	11.8952638511637	12.1876734581034	11.8488998226162	11.8875090169997	12.2152479462636	12.0610406775453	11.3005757101179	12.0565083329721	11.690247035886	11.6412710935899	11.8654509964458	11.5966991891818	11.6582753227052	11.9226657686895	11.5779556984747	11.6307954374363	12.0853945975424	11.5100292809079	12.0841876597288	11.7763970955167	11.8019557424978	11.9588849465911	11.4974250926538	11.0515834473604	11.8920498564152	11.5016782906857	11.8167711485494	11.7750484824745	11.3201636299303	11.5541874827437	11.7555913690782	11.8095853212926	11.8855262198897
"Opaless3X_1237"	9.07085680919008	8.85374046813362	8.85211562579662	8.98750658200384	8.99636006187736	9.04420944830973	9.27198322611884	9.54348371836124	9.09902826458429	9.59401383242388	8.99234438326087	10.0124357846568	14.4925314757391	12.3047130100079	12.743965585461	14.1023185734485	13.3290570363087	9.10949094600764	8.86020757980479	8.51136942247394	8.72192272459902	8.97315511737645	9.84989207738348	9.68848364600696	9.46184850687111	9.51511618735164	9.54811429658457	9.14958025016304	13.7906833388562	13.1432434945788	12.5248929245071	13.6639054732935	12.4566783098766
"Opaless3X_1238"	11.1397087413763	10.6373008213118	10.7837440433647	10.6210400764093	11.3533598222471	10.5563575079286	9.75375996407853	11.1585120780879	9.92679074079649	10.0953088682525	10.704009734208	10.2127250413888	10.59118051955	10.7137199283135	10.0734872244898	10.2418359348101	10.5813265023756	10.4231298526716	10.6485075411755	11.1787681553558	10.4219066785905	10.8070890992699	9.98745181446794	9.32273443097595	10.1746381622039	10.1887946837836	10.0679394565016	11.1328538953962	9.8508185287422	10.3382172049138	11.1301498021549	10.7042262154622	11.2395807691755
"Opaless3X_1239"	11.879726487116	11.6757550484718	11.5470180457267	11.4500120386465	12.1375802568701	11.464100229096	10.4403501229635	11.0190762244987	10.727213885148	10.7088246868283	11.1245140422019	10.5639540686642	11.3017611631079	11.0737012174723	10.887100234842	11.0557415660958	11.1577554906913	11.5814451164359	11.6441405909217	11.5721274750265	11.7964496146424	11.6158523152452	10.939046811563	10.1707418556397	10.7387871550423	10.4676830035011	10.4862734529381	10.7836466248816	10.8869914374057	11.184066341937	11.0270310918614	11.1770410920533	11.1157929391133
"Opaless3X_124"	12.714326914712	13.3692836118983	13.285517919191	13.8789073672274	13.4191167963809	13.4442006569696	12.3532341739924	12.5611745272899	14.212176327113	12.0782404082756	13.7900538736334	12.1362261802773	12.0651203249692	12.2182626638141	12.4589137205456	11.9817843146401	12.6045973689342	13.6878484323917	13.9227223192269	14.2589366373201	14.4774622619071	14.4401109164948	13.3782264551457	13.3774530484093	13.5339163233354	13.5252612774538	13.3304942470107	13.3135160975498	13.140856621584	13.7989427182733	12.8625036429224	13.1223435558048	12.8262769462553
"Opaless3X_1240"	12.8153122547105	13.2169909492503	12.7615436082964	12.8496219646712	12.9219046517462	13.0293307193672	11.0458943415208	11.4166392926236	11.76603311995	11.2221018890509	11.4932415064904	11.1148814686416	12.142263676321	11.7834007244539	11.8280990099184	12.2447466372287	12.1305068031882	12.8379802175392	13.3916337311642	12.998033305129	13.2683009075737	13.2660260660877	11.7067033941685	10.7664039038319	11.5951952210107	11.1662840725396	11.4119052088674	11.4045415896625	11.7618824229946	12.2398504938381	12.0922174814519	11.9574080818137	11.946294858243
"Opaless3X_1241"	8.31470397618161	8.25658493929532	8.45473732740061	8.59404624851739	8.46856931447322	8.41703408760145	7.94741464156662	7.96438706060925	8.39418776909248	8.09104647427162	7.95886963856189	8.19598917113513	8.04301362733908	8.1325659308743	7.89038701713046	7.91406775322228	8.02977201256525	8.51282872462117	8.33128769859417	8.84957605632144	8.66888441606344	8.75282927303742	7.98742401590869	8.08784267245258	8.34599532337739	8.29861557204957	8.2230381988232	8.37607814333023	8.00780420019291	8.2697902146097	7.89345038806606	8.36359207541783	8.13277393096387
"Opaless3X_1242"	7.03665613383967	6.63589744839265	6.87809319403306	7.25769602806495	7.01730286739925	6.5132041166094	6.0222517231586	5.87022453524289	6.8284035318636	5.24406864813519	6.13647264048321	5.77681775048016	6.44022765198179	5.69941505866401	6.50195804368238	6.40133265991881	6.5629596710487	7.79863243618304	6.95414023943765	7.23888562895775	7.5490794620208	6.44322598148356	6.87646888410811	6.76493058095876	6.59910722330685	5.60181159159033	5.70060573704307	5.83171078421158	6.83324019267365	6.87466655423347	6.31092140515125	5.88376945489642	6.09103200463859
"Opaless3X_1243"	11.2295012055852	10.731739599453	10.668434434476	10.7549695435065	11.3059884334187	10.874792165004	10.390557048095	10.5246704289161	10.427415444285	10.4677843982442	10.6675449687686	10.6275595789462	11.0782155679876	10.9108231915046	10.9270203948914	10.7766885609908	11.2229219056799	11.0866602694522	10.815983974794	11.2422158423819	10.7878635347515	10.8963637108187	10.2722503601032	10.6609479188946	10.3063068959311	10.4489598589007	10.249114000788	10.8248049917737	11.0274926867294	11.0654270228332	10.502730385458	11.0268832196192	10.8110950935385
"Opaless3X_1244"	8.57932901737681	8.12437541454312	8.40472060421444	8.34564511047994	8.24385943314809	8.43259335736678	8.67645861159502	8.134936469923	8.68278265891272	8.42025023007383	8.54328735252186	8.74515451546701	8.81960960971047	8.51960508664919	8.80870788985721	8.75339011855906	8.98230943437026	8.49943628502458	8.1278414440545	8.36431999930357	8.34836600501674	8.07425164738002	8.47829887680587	8.91335210423741	8.62317405655696	8.56055893737051	8.2665291594118	8.59682867833006	9.34227558512117	8.98546924087784	8.7304953792172	8.51063231139187	8.86558547408591
"Opaless3X_1245"	7.45881339642909	7.01222542072987	7.39492531230416	7.34368179052027	7.23582292270884	6.92576045477027	6.3966801250569	6.62509590178238	6.56216133574633	7.02840511333154	6.78972145100547	6.60595964613529	7.26809555594536	7.00654031397611	6.8510096441281	7.06475998721529	7.83675904693736	7.63150584415836	7.28372572001077	7.39433888217845	7.19586167800391	7.18916579140947	6.64456238451565	6.56714908720136	6.51490916341178	6.44745532379217	6.38534225161602	6.70159618283154	7.8093037262978	7.27627358078166	7.7831358115544	7.06316868905948	6.93112310275632
"Opaless3X_1246"	7.86618979045303	7.79586855696717	7.90271151715024	7.76538581893306	8.42926308610049	7.94769950655132	7.23430698929619	7.2209965359595	6.63058184778089	7.56198166817193	6.8224699692289	6.65552995287327	7.99973609726877	7.73830565789414	7.3980829919211	7.22914252429313	8.70131579590177	8.29488022829469	8.60899291275504	8.79088966824365	8.2451432312031	8.48672594368385	6.81101644764672	7.02656283051434	6.97538364022803	7.08966729757482	6.86371386727046	6.54917154613948	8.148799722726	7.75022153628293	8.25004252673303	7.66602161862354	7.43312166590664
"Opaless3X_1247"	5.98019780366701	6.22583767688994	6.28678267253213	6.37845325708688	6.2871921563307	6.03730614990868	5.86561478722834	6.19784465859782	5.70549107447688	6.26457243280418	6.19049828180255	5.55302603297877	6.26439066896551	6.25830058009415	6.48277670251807	5.86924493041969	7.19284556459343	6.50411108758144	6.51773892346837	5.24504591468314	6.62520830084323	6.77328393868875	5.91041551560686	5.66433969938493	5.61191367653778	6.28562063117667	5.82730439863283	5.25196055998863	6.93673670854108	6.57710780640536	6.70620985967859	6.76485356919769	5.43386046535795
"Opaless3X_1248"	11.9914292770826	11.7529503060098	11.9396414779492	11.6747334120184	11.7063446477476	11.9370813405227	12.1335949820791	11.7486357952575	11.6037923312526	12.0234737714058	11.7771148808102	11.8839123365046	11.8386633442947	11.7838962625496	11.6472185412766	11.7219848625694	11.9087841389682	11.8029213687867	11.7520816536789	11.9408263405705	11.6460956703625	11.5276626127177	11.8026540097011	11.8325596025995	11.7290622268581	11.7979552734409	11.8066263352042	11.7953903741336	11.3513152734615	11.8876281363864	11.611738711701	11.6418900891994	11.5312536705236
"Opaless3X_1249"	6.01028099765609	6.17554101953185	5.99084695328395	5.8777558179759	5.5421523053822	5.80886915706507	6.16025382850541	6.13250420806508	5.47884179990536	6.1878598191467	6.07990244840169	5.93273184927513	5.76296321503652	6.25830058009415	5.83800552765969	5.95564031305074	6.12628445923411	5.89663119654308	6.22430414228598	5.32240019230013	5.92229023526594	6.17954683986143	6.0406150921795	5.95025144493841	6.1668507275758	6.00645446783392	6.11564140338203	6.09199131374868	5.98303744510727	5.78960663738942	5.99562319327869	5.94388434243121	5.75510233367328
"Opaless3X_125"	11.4519824474683	11.3810236921504	11.3826459532323	11.3500233905491	11.518527782591	11.3812247556871	10.4377257794103	11.0003983315148	10.6757378032294	10.6265703737932	10.7803241810679	10.5473434673248	10.9246214528098	10.8824117793411	10.7696222485754	10.6333996403032	11.1679747225702	11.8235980084163	11.6786540940542	12.011003031754	11.7249366121282	11.881418354931	10.554110747281	10.5905603027652	10.6902634530682	10.6469771578682	10.489321628437	10.487377841536	11.0342838802739	10.9451364469974	10.8045718522006	10.9112919827936	10.8716724032968
"Opaless3X_1250"	12.4299760611316	12.2785248926453	12.1336549596308	12.0174607809119	12.5609418457538	12.2475473462333	11.157478970027	11.1215392385833	11.1119890938454	11.4380019559275	11.1245140422019	11.2916879497733	11.7763415481844	11.3852536292339	11.4520517245566	11.6307954374363	11.6521539654374	12.728433200368	12.5741196932425	12.9088766246079	12.6804667204154	12.8953986355401	11.1206974708116	11.1345412400103	11.254237670679	11.2073145022113	11.2124110953831	11.2458179699265	11.6499080069494	11.5236551524925	11.5217164088647	11.7810018448653	11.6680987247033
"Opaless3X_1251"	12.3847485762558	11.7213279317749	12.1056107792353	11.855173599937	12.3213957574647	12.1375131672534	10.6782939000941	11.0727081400778	11.0437665374184	11.3100192900183	10.9728053919302	11.3413056833068	11.8759929374207	11.5457995600881	11.5521187559749	11.7253537134064	11.7803518950565	12.3683299627494	11.8602913783544	12.530572869774	11.8599337806895	11.9021828329794	10.8682899844535	11.0353197967573	11.0505025251988	10.8325080764115	10.9851543305946	11.0791074673381	11.7280766880586	11.7740447887352	11.7148696725189	11.6974346981483	11.6861636559605
"Opaless3X_1252"	8.09080490624939	7.95589591920452	7.9550616010251	7.92307002500358	8.20201024872044	7.70441492509268	8.02925598961639	8.48604905226556	8.03228217915727	8.29075128661004	8.09515821306405	8.06129613158539	8.00849750781323	7.96675844854527	8.05383855163643	8.04147768837735	7.84534736223707	7.57682073232353	7.67983687070178	7.54574201140315	7.71386828511105	7.67996220126094	8.14200763004008	7.94931251670627	7.78969156397924	8.05838221682925	8.07858196397314	7.80310949660844	7.97026073160158	8.21109534611557	7.99580804380454	8.13302894768842	7.99106698212572
"Opaless3X_1253"	5.96485612920251	6.06819002567801	6.16872876528533	6.28982036557266	5.88208597242178	5.69169415866049	6.47139011671088	6.34742752997073	6.00663698083515	6.71852419351382	5.98961185025778	6.57184122660982	6.32577518299905	5.95010708390704	6.27319489999956	6.45762096860282	6.27124698102227	6.41634656333726	5.97714240254097	6.49711807761817	6.2427297426247	6.17954683986143	6.87646888410811	6.17818655684691	6.29391945403179	6.22666748379715	6.06828174510233	7.07609318598188	6.93673670854108	5.78960663738942	6.42874077646182	6.49660523814059	6.7182549041386
"Opaless3X_1254"	5.85120978335831	5.79462914110969	6.39458861114391	6.2525275720836	6.1018494696101	5.45220315456956	6.17873057858237	6.25986119069327	5.9150571773547	5.57464456745795	6.2166361238921	6.0168362450012	5.54755472885758	5.77716993801993	5.76976124544926	5.95564031305074	5.5837738609	6.5228281686297	5.68997208202371	5.98267053171196	6.33822141582083	6.0829829765282	5.99883157982969	6.0467865216785	6.04620077698534	5.85111003106809	6.06828174510233	6.06248989956995	6.28002672374866	5.78960663738942	6.34142351066576	5.75270680892173	6.20220905147075
"Opaless3X_1255"	6.78846915121684	5.42441353638677	6.05316676390703	5.46894174444641	5.75363608116057	5.27613655706844	5.91262362148397	6.09845371856288	5.86632470774904	5.47764582491653	5.52917573523845	5.84186294575338	5.34632649918742	6.04241693682133	5.57661105233442	5.27535834959662	5.47667336274377	5.67289546184908	5.51845286884627	5.4890542568743	5.56545656804167	5.34354606061398	5.52736543508628	5.44423101490158	5.57978261364825	5.87853902951089	5.76584620164166	5.53774571800334	5.69577699825004	5.11866258334837	5.61649676847896	5.75270680892173	5.67346202295927
"Opaless3X_1256"	7.13326063543729	6.623933903992	7.4693533202874	6.85931786964155	7.43916002921503	6.53069941925329	6.55566842168545	6.75486590134723	6.88467322628278	6.55157666879617	6.57426185178242	6.76444594023419	6.44022765198179	6.85916093302497	7.05431185083836	6.91741866190547	6.74541611217413	7.33391621126723	6.66496394398865	7.07991263680553	7.57383383322782	6.57409923676272	7.34141185882123	6.55181537416864	7.41141612883197	6.74764557641364	6.66883216352877	6.73710470441029	6.40528034221927	7.41811428719234	6.40029752152815	6.15720068526316	6.09103200463859
"Opaless3X_1257"	8.27651958682322	8.02526082272215	8.12446020981552	8.07495708254755	8.61900157517051	7.95080127497007	7.75109324598357	7.38638627020805	7.4899003977009	7.88148116216109	7.17647493964409	7.88614096225452	7.6530507818917	8.57120456392328	7.49303185776401	7.09924285197559	8.97455445136355	9.34437742238621	8.99898339114744	8.75203140916501	8.92357989156613	9.31191369003167	8.31238922269052	8.21873122156175	8.22487069013333	8.07916185725558	8.44945540203862	7.56521193606565	9.15118208334823	8.14092119773583	8.8390853760239	8.67546317204452	8.01916820429076
"Opaless3X_1259"	10.8416968718982	10.8668191431843	10.6454662661943	11.1012631333356	10.5158652624386	10.5563575079286	11.8892038037076	12.6666085067619	12.0268730939927	12.4520158305613	11.8635561415973	12.4647286668465	11.4679233988646	11.4812661418249	11.7306877023232	11.9131334657973	11.0449172626718	10.5325826158024	10.6045969960275	10.2544596256095	10.7674783067693	10.5214572884475	12.0262867504155	11.1130054676066	12.6444893563546	11.7688561945263	12.357970325754	11.7429405203652	11.6291249859461	11.3814383314681	11.6554329659195	11.9152873594595	11.7686265393013
"Opaless3X_126"	9.81947643612837	10.2331962647218	10.0136181076996	10.1171605863105	10.2719929365754	10.0186696804207	9.7267723626944	10.2415059621153	9.75061617102331	9.97621930906673	9.98431984723269	9.75283086646294	9.86952195487102	9.87171453260915	9.98126743829189	9.89444020515274	10.1948483943992	10.1330308113977	10.4414297913547	9.71879069551736	10.0241994641615	10.7210584137477	9.69780309157141	10.1778732157126	9.7728653488402	9.92060181015395	10.0895292037949	9.45624629506724	10.4809077438883	9.93084472549272	10.0748043354994	10.0177379398101	9.91468063079786
"Opaless3X_1260"	10.2927382352495	9.93124607606093	10.0944545760141	10.1314783423619	10.1709025791067	10.0634658420617	10.9974196560378	12.1671671559793	10.5949056520211	11.2221018890509	11.137118418556	11.0610526408523	10.9326451312014	10.6378906524812	10.885376748721	10.6924342318829	10.245598974184	9.99950461742018	9.7720294283381	10.0093124122329	10.0440227242014	9.86306832831036	10.7481669636753	10.1563724302174	11.385685008889	10.6057575471817	11.3473046447379	10.6050023051839	10.3381702962332	10.5193830096097	10.4286905634909	11.0865002381647	10.3859489820912
"Opaless3X_1261"	10.9684653401668	10.2675416937504	10.6811606461477	10.4354283914193	11.0895475563505	10.5359973626756	10.0457328088363	10.6722722133629	9.84276786304603	10.5154791169767	10.6423442389417	10.0976318327803	10.6127445773924	10.5508800758083	10.2446092100976	10.2697985504883	10.2310480569669	10.7326654226458	10.3091826133311	11.005202458316	10.3044813534639	10.0869472012069	10.0550210086432	10.0201643120792	9.9405982667144	9.97121487535362	9.92664339573928	9.93672584832927	10.4541437438483	10.4307292489662	10.5011605918938	10.4646145960871	10.5717642210656
"Opaless3X_1262"	8.43838526040398	8.00989071750689	8.4803766061605	8.83521266430068	7.59729232790859	8.17137175212729	7.76806422282499	7.48667151895996	8.88604211451513	7.45415699988991	7.70076202973949	7.6395216461375	7.99092040678186	7.52459611803944	8.59277761260881	8.20574170526188	7.50856403938684	8.36307889955068	8.1278414440545	8.04375459365111	8.72466065210418	7.95458698503363	8.47829887680587	8.27771354010772	8.41771990010114	7.99962364862832	7.88085988508663	7.59371433872044	8.72181352492253	8.66870130263435	8.02249094533155	7.93833237184528	8.00518695435446
"Opaless3X_1263"	9.08665835087802	9.60653275105168	9.10830195042689	9.16057442774518	8.52388287016447	9.43937938888145	9.05142576487948	8.44966592838685	8.74889457418696	8.92762985574642	8.57615790913208	9.1441233105628	9.00528805244532	9.02217540664451	8.9835228118087	9.04463263610542	8.92712487407938	8.80705914219642	9.96454218217048	8.81229404101171	9.16222249906527	9.34225938972961	9.05857703513975	9.06484963219935	8.8955005432893	9.22867894723946	9.2308971103747	9.28537768705382	9.10455734039123	8.98546924087784	9.39068685012619	8.70627252372422	9.38913198542443
"Opaless3X_1264"	10.3631064189282	11.1058793455961	10.5192591938444	10.3815470313171	10.4027600822476	10.8699204259434	9.62428070352956	9.74902114212551	9.65686107051855	10.4628022411971	9.1686873603453	9.82698640848121	9.49820013756997	9.87171453260915	9.79729866946906	9.92759053685359	9.90617847295865	10.210867087139	11.1010719708662	9.5523720625759	10.5320458830336	11.4075603372385	9.81536544420307	9.89013926869606	9.62970055671797	9.73452028696849	10.1853795909978	9.62042890416758	9.74158492707109	9.99904361465059	9.79620782465219	10.1770958721779	9.66141201010938
"Opaless3X_1265"	8.98576724981075	9.02220464838445	8.90222032392003	9.08157254821639	8.86351446716471	8.70735525931367	9.56616254701895	9.64323734191015	9.39358218550803	10.4029349428953	9.26956216739091	9.77797578019901	8.9789199172324	9.7712800852658	9.96176656312647	9.26462079651612	8.91096071090594	8.49043793865707	8.68129789584364	8.15631031275215	8.83517922996739	8.76704596411544	10.1958647806696	9.93993360184229	9.2031691648815	9.53395205052002	10.1317622645603	8.86339717676786	8.94527080241953	9.74620460470922	8.4914024495581	9.61373580128157	8.24987816484136
"Opaless3X_1266"	8.83295127844762	8.20554580714557	8.5105500340652	8.26534456100138	8.63791750070417	8.72909172989399	8.21743801044083	8.49797426729043	8.10318481643165	8.99139355655902	7.98016363932568	8.22251831402308	7.94600326891689	7.73001819848934	7.7824507308538	8.0327458089945	7.10853341827848	8.57159262080883	8.0128958605071	8.88142254260621	7.76835190411154	7.73931244273521	7.88797466015648	8.12294678967847	7.80675153372627	8.65670092684475	8.280736867682	9.13686539792769	7.52728818728319	8.2697902146097	7.95019337260023	8.24246080440887	8.10684640145159
"Opaless3X_1267"	11.296159559988	11.3863121084871	11.2268441903547	11.280543004476	11.5324551132188	11.1626240833642	12.1341352929216	13.0145859796452	11.6691142395147	12.5368206015772	11.9202580987636	12.1170111317033	11.5706504363856	12.1893776106923	12.0676656333923	11.8947000024232	11.3465370098946	10.8376144131841	11.028524713492	10.5756978473478	11.1267300646894	10.8817725642833	12.4826222843927	12.0495426330491	12.065358792686	11.8525766832126	12.2670792733878	11.8029452359454	11.3558401813013	11.8457325175366	11.7350404033159	11.6319210187377	11.4592262174684
"Opaless3X_1268"	13.5460303383381	13.608612482386	13.3968602833942	12.9993884327307	13.6904153880328	13.6810391549753	12.5864821845758	13.2411610887052	12.3058576934463	13.0472365068532	12.7754680923223	13.2092895889069	12.9884837637741	12.8984016012405	12.4082094006226	12.780553767471	12.7248341923096	13.496355532837	13.8177792884141	13.9367089445664	13.5885434990187	13.766643571567	12.7051818464279	12.5287609401573	13.0617425316428	12.9475764890715	12.8159965602796	12.8586212689472	12.5890433665167	12.4542316377226	13.1389292762035	12.8743440771515	13.5260795777762
"Opaless3X_1269"	13.6670563770528	13.5355290451506	13.365499127234	13.1933553468984	13.7759161993517	13.5289163530699	12.5765780217226	13.0891477401886	12.4708111067162	13.2699636583972	12.3218418459567	13.2008524061007	12.8889159049961	12.7200998253648	12.5842407261495	12.7580332067878	12.6316150012833	13.6151364306905	13.6641002904478	13.9477405226051	13.5276847010499	13.6460086131534	12.7852004946147	12.7453834847161	13.0684747106828	12.9686531132632	13.0280090421892	12.9314245336405	12.6477864736806	12.7053600622565	13.0723179920595	13.0586542720602	13.2545141460163
"Opaless3X_127"	14.5046165176662	14.5682753976335	14.0970851120298	13.4041498083497	14.175097341729	14.1906950521446	13.1480723649307	14.5570307713907	13.5980857354316	13.893337646284	13.9427844062686	13.8950016149445	13.8718243169106	14.2616051567143	13.5739153008207	14.2980394338786	14.474368444003	13.7732199842271	14.6897623506697	13.8726455256343	13.5941545557697	14.1228400064145	12.7120522829187	13.2090519516453	14.2964648773029	13.9695063827095	14.1865435395938	14.3666421887606	13.2708849825235	13.8454585978333	13.9756255218345	14.3389215962349	14.6150495224804
"Opaless3X_1270"	12.9667513631554	12.9487375932107	12.9062798591993	12.7007997118527	12.746722166019	12.8804626502337	11.2050587133816	11.9529311332624	11.4168216366018	11.9537319675526	11.2966012798712	11.7519786691331	11.8059683918329	11.5097055929998	11.5439488810292	11.5510238177355	11.6375207074164	13.1057827699038	12.9890696943508	12.8006975863636	12.9173316854641	13.1413713267228	11.4703811563988	11.6527833762911	11.5279752424824	11.7822989689485	11.508200009065	11.2257217693193	11.8252498154757	11.7114575077964	11.7243177885308	11.8651073501746	11.8407766440707
"Opaless3X_1271"	10.5669843486404	10.9894903682383	10.6454662661943	10.7047963858462	10.0944185614147	10.750866491664	10.9218220310647	10.9482923917963	11.0099347887861	10.986440874238	10.7923276983447	11.0625144557277	10.2514011671557	10.5095249921741	10.8326905934442	10.7973251200901	10.3085500280499	9.95943129211397	10.7936619193553	10.0941293849389	10.5210886551692	10.6282740835903	11.0217107363209	11.0340107480647	11.0552261419222	11.2704037867236	11.117769088285	10.9186713060631	10.274576135469	10.7376029771407	10.3331016148228	10.6118844293544	10.0861572376744
"Opaless3X_1272"	9.13152493715863	8.67677814304474	9.00101579794592	9.01096017973795	8.49303216829136	9.04276502015001	9.08987064374932	8.7529729575275	9.3026022807383	9.13002185340136	8.76712757891695	9.02603858200198	8.67369371471308	8.26405947111754	8.8553280816645	8.9692178288904	8.4103562323049	8.81247811194686	8.52951647521024	8.60981305373343	8.59895837305891	8.48958973455308	9.13817245596298	9.27472271328649	9.28797847618604	9.51321898151886	9.21623849939257	9.38816837517744	8.90129016749413	8.96538000766407	8.83409642366442	8.93149715489834	8.59983318433968
"Opaless3X_1273"	6.70583183234135	6.64183869628814	7.18302464277029	6.74807533695291	6.30427706844072	6.731686048618	6.47139011671088	6.42929448555154	6.56216133574633	7.01448229886735	6.07990244840169	6.79399711404806	6.46730269225857	7.0478147206137	6.1784176220621	6.72990770695826	6.3506955023313	6.91393812770592	6.90741419834696	6.87233668283053	6.91095433744057	6.59654033657674	7.26333511841493	7.70570542638084	6.58544616814174	7.43819664122894	7.19553996516122	7.94938406456588	6.85458343365654	5.98518119720499	7.33227170641032	6.90862812033148	7.16704686863508
"Opaless3X_1274"	14.188857294617	13.7758540542658	14.0337372804524	13.6355671482442	14.2693361465206	13.8853299373633	12.9903564999047	13.7903622492425	13.4736405469186	13.4361064418942	13.5747442979267	13.5245331600464	14.138173041967	14.0403691659283	13.5332256083834	14.2273325938332	14.1121134408197	13.6002999907541	13.9960193803168	14.2944646190047	13.6480179769108	13.8093841611555	12.6725563792986	12.6353195301995	13.8922906619902	13.0202859438113	13.607084249674	13.4426115338773	13.7587510812207	13.8015961136975	14.1994724228912	14.4923902372972	14.6149780865906
"Opaless3X_1275"	13.6835551400732	13.6746315851117	13.7975805539659	13.5437957658846	13.0156237960447	13.899092906464	12.843142174157	13.2058220901038	13.6893609142703	13.5936463423115	13.3637345891311	13.4066251030294	13.9672472442852	13.7740968057944	13.5180137492338	14.0972571017995	13.9616451334998	13.4630806538452	13.6678336676916	13.3221664935029	13.4164852636033	13.5988833026882	12.7910181735812	13.0702071920859	13.8122418911054	12.93258428472	13.779333123841	13.1920036780968	14.2027163027765	13.5749041454181	14.0060995489746	14.1180165631864	14.1972509902375
"Opaless3X_1276"	11.7235015125336	11.5331407857167	11.5087340815228	12.5217698411887	11.9878768406069	11.5702656730044	10.7278249489313	10.218340858088	11.5697802915198	10.1978292568174	10.8258049817915	10.7632008124756	11.1546850943316	10.8391938684363	11.3570117003192	11.1082994606451	11.1840085472439	12.2788816431225	11.9109389954095	12.5891395321238	12.6383616880291	11.8223714808479	11.3089747470212	10.8228325894421	12.1258246369137	10.9130804701174	10.6685282716686	11.6131628118633	11.4460282084075	11.5202224337545	11.8827794429131	11.1282319864659	11.6216367528198
"Opaless3X_1277"	9.73685319928487	8.79629284709563	9.4970722044908	9.59896813751025	9.74727426077374	8.9579374694033	9.64719003495706	9.5942238319807	9.64902749032245	8.5994379495195	9.86242244118396	9.24553632569573	10.025618106182	9.45490536638439	9.72971826731067	9.03160832268901	9.83738430329662	10.0206897355783	8.82535047862927	9.68829421911887	9.75825781658124	9.10947075824773	9.49118312409763	10.0746736011998	9.83738832405709	9.16723982602357	8.85212343199776	8.80024166483873	10.4025817021831	9.58786628637248	9.25929252097034	9.42325889313211	9.44426073996446
"Opaless3X_1278"	12.7819048606349	12.4733864779688	12.6647268951157	12.3334150899102	12.8321166154557	12.3368941674035	12.2415857905912	12.3795891019406	12.2559641791752	11.9809896960654	12.5790241464961	12.2554079564194	12.7227175002813	12.692389879038	12.2982081218946	12.3506291051597	12.7943677174236	12.9554565302047	12.52941524731	13.3865630592109	12.5976003098347	12.6374828530848	12.1480797945759	12.1051364802041	12.1563699691172	12.031429137537	12.0866775860206	12.1633406227607	12.5867355418232	12.6341053529199	12.344543404593	12.6634793710647	12.3689176126182
"Opaless3X_1279"	13.7118703405207	13.743294540196	13.3985362148286	13.3269653838284	14.0108710273138	13.7301912672674	13.6853358155448	13.8147668062901	13.0683398615365	13.6590716642776	13.4886979907668	13.9403271581725	13.7165290559085	14.290226551201	13.7153342175374	13.553615876191	14.1287752579849	13.3954126011478	13.9108870008434	13.6717258060092	13.7236854699517	13.8648369241036	13.5671649061318	13.2424443783937	13.456699506607	12.9566719672455	13.6062656955698	12.6585709112783	13.1552045906404	13.6939364020518	13.3469816133805	13.5326323452524	13.1026152348432
