ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Opaless3X_1006	212.462267968324	1.07905602147592	0.261467656110607	4.12691970214263	3.6765469662805e-05	0.00089015690077709
Opaless3X_1018	14896.5764783543	1.57838579973012	0.293574357618649	5.37644299908656	7.5971735416443e-08	5.21166104956799e-06
Opaless3X_1049	81.2414971622596	-1.15355940711223	0.337981740113185	-3.41308204024846	0.000642326023824308	0.00768550556413038
Opaless3X_1068	4640.79336648278	-1.04612153035483	0.333083514315785	-3.14071842463821	0.00168533981275071	0.0158375768705066
Opaless3X_1097	193.785333510051	2.69755993358394	0.45344101183236	5.94908679010545	2.69642642792678e-09	2.21969823546933e-07
Opaless3X_1099	34.2675095221823	1.71040428144463	0.448734357791755	3.81161872663734	0.00013805971552899	0.00240785503863273
Opaless3X_1100	27.5278258049158	1.10820087448055	0.372187203811046	2.97753620525645	0.00290575322910469	0.02382486113744
Opaless3X_115	916.312532358286	1.06275550268223	0.24553063436415	4.32840287092665	1.50194543733982e-05	0.000414755938773258
Opaless3X_1181	1575.62587916707	1.51382226189025	0.293477282438874	5.15822638573586	2.49300082627324e-07	1.60331115639697e-05
Opaless3X_1196	4793.68810869936	2.08137503551184	0.264697623586392	7.86321768707729	3.7438955297207e-15	8.56104111129467e-13
Opaless3X_1199	997.147976698222	2.8424110102803	0.640684806455846	4.43652008232256	9.1424809445033e-06	0.000289465012058274
Opaless3X_1200	500.751388774406	1.09003950986772	0.264090677706175	4.12751983271626	3.66696814232665e-05	0.00089015690077709
Opaless3X_121	464.289064252835	1.45847799018273	0.288989932237805	5.04681245775226	4.49241930829972e-07	2.43299972012653e-05
Opaless3X_122	109.879706666101	1.11449174466707	0.247641824910493	4.50041807384472	6.78199404555849e-06	0.000232622395762656
Opaless3X_1237	3734.02006704333	4.16975437130395	0.271448837504618	15.3611060177519	2.98439440572789e-53	6.141883686988e-50
Opaless3X_1246	178.629697430987	1.10646760426186	0.271981554782123	4.06817148004108	4.73835063893711e-05	0.00105994843640571
Opaless3X_1284	6675.04520383417	-1.22670383218702	0.356633317675093	-3.43967815509766	0.000582406325921078	0.0072204350526842
Opaless3X_1285	3030.97472618172	-1.07091546215975	0.380766923024583	-2.81252230013322	0.00491546149882666	0.0344082304917866
Opaless3X_1294	620.183221408333	-1.29669348151786	0.290481241143884	-4.46394912253754	8.04626782011423e-06	0.000262844748790398
Opaless3X_1353	2727.02873338001	3.75398445512138	0.280369925197964	13.3893977839127	6.97439441717194e-41	7.17665185526993e-38
Opaless3X_1354	17813.576377267	3.20158040988317	0.313507552065402	10.2121316975971	1.74977707251628e-24	7.20208243047701e-22
Opaless3X_1355	1473.93942976127	2.67192260623202	0.229344670735824	11.6502493720891	2.28788334492183e-31	1.56948797461637e-28
Opaless3X_1356	627.805528846081	2.43592247983114	0.269022494240933	9.05471673178959	1.36922711387622e-19	3.52233675044657e-17
Opaless3X_1357	478.7961062592	1.74521891826281	0.267797684794978	6.51693056868256	7.17606208696195e-11	7.77280830261457e-09
Opaless3X_136	5253.22787776316	2.35971679657437	0.333593615068	7.07362698201932	1.50935676623127e-12	2.21875444635996e-10
Opaless3X_1547	768.599636291581	-1.70625006400704	0.337714940706488	-5.05233810632607	4.36434241280013e-07	2.42751802311964e-05
Opaless3X_1551	5182.56619113067	1.01237063822992	0.340865174485857	2.97000313909135	0.00297796706005864	0.0242239375873545
Opaless3X_158	242.839788984569	-1.00529387633311	0.200770783746315	-5.00717214713549	5.52355231366562e-07	2.89786129541071e-05
Opaless3X_159	41.4276208562703	-1.46430638783097	0.376884471867862	-3.88529243609792	0.00010220678437272	0.00186080558583131
Opaless3X_1634	25.4538501205293	-1.86206849355901	0.366550740819365	-5.07997471072261	3.77485115973572e-07	2.15795657964892e-05
Opaless3X_1670	896.280901388056	-1.11736970955544	0.23482225673275	-4.75836373051774	1.95168580173076e-06	7.95878142441878e-05
Opaless3X_1685	30.1451771673752	-1.26616173813602	0.308960330068825	-4.0981369286276	4.16488888528425e-05	0.000964163814288698
Opaless3X_1699	28.8246394077294	1.39771799647811	0.344693057273881	4.05496416879533	5.01419883472734e-05	0.00109778948956052
Opaless3X_1717	97.3800141139785	1.20329926553694	0.324049778859619	3.71331611387464	0.000204561112891438	0.0033148564592959
Opaless3X_1765	1812.46049406118	1.04458213248405	0.276314977323689	3.78040359086424	0.000156574341343453	0.00264122946299037
Opaless3X_1835	8247.43779623321	1.78531615785227	0.347165485998684	5.14255082908512	2.71033080280263e-07	1.64482521978851e-05
Opaless3X_1836	10655.20457431	2.1830575294044	0.305007526817517	7.15738903948592	8.22280976011251e-13	1.30173403740858e-10
Opaless3X_1838	15548.6215947092	1.58229007943309	0.260096112541924	6.08348223266139	1.17599955158456e-09	1.05226394659175e-07
Opaless3X_1870	680.973647267343	-1.87485320743301	0.27183979622851	-6.89690484412002	5.31477556203486e-12	6.83613006666733e-10
Opaless3X_1878	6180.76415602772	1.63323693082911	0.212397942777443	7.68951388827934	1.47695103221969e-14	3.03956522430812e-12
Opaless3X_1951	6013.97504027622	1.01464368302865	0.276728724512494	3.66656437569363	0.000245831053063034	0.00378719125826538
Opaless3X_1952	4622.07757377637	1.42982360842751	0.268737710413743	5.32051719212082	1.03472669814353e-07	6.86925014444966e-06
Opaless3X_1953	2783.28720097058	1.48066983200236	0.261136233637823	5.67010487734896	1.427101324082e-08	1.04891947320027e-06
Opaless3X_1968	13834.8049659277	-1.06900215416508	0.238451752082841	-4.48309624411441	7.3567728493966e-06	0.000248200631541938
